k_index,band_index,k_distance,energy_eV,weight
65,0,2.46155794,-9.736095,1.19505477e-03
66,0,2.52599094,-10.033039,2.56212785e-03
67,0,2.59042394,-10.322529,3.84372612e-03
68,0,2.65485693,-10.599298,4.80320626e-03
69,0,2.71928993,-10.859598,5.34138017e-03
70,0,2.78372276,-11.100614,5.44996362e-03
71,0,2.84815576,-11.320138,5.17600732e-03
72,0,2.91258876,-11.516590,4.60005116e-03
73,0,2.97702175,-11.688792,3.81993457e-03
74,0,3.04145475,-11.835792,2.93924266e-03
75,0,3.10588775,-11.956914,2.05882186e-03
76,0,3.17032058,-12.051610,1.26953977e-03
77,0,3.23475363,-12.119498,6.47847646e-04
78,0,3.29918661,-12.160320,2.51108543e-04
79,0,3.36361957,-12.174008,1.14895940e-04
80,0,3.36361957,-12.174008,1.14895965e-04
81,0,3.41622887,-12.164855,1.14343041e-04
82,0,3.46883817,-12.137635,1.12682422e-04
83,0,3.52144747,-12.092341,1.09942792e-04
84,0,3.57405686,-12.029118,1.06166361e-04
85,0,3.62666598,-11.948130,1.01422942e-04
86,0,3.67927530,-11.849741,9.57629151e-05
87,0,3.73188462,-11.734281,8.92836496e-05
88,0,3.78449394,-11.602234,8.20676779e-05
89,0,3.83710326,-11.454415,7.42567630e-05
90,0,3.88971258,-11.291718,6.59536417e-05
91,0,3.94232191,-11.115499,5.72843686e-05
92,0,3.99493123,-10.927719,4.83821805e-05
93,0,4.04754055,-10.731246,3.93834106e-05
94,0,4.10014987,-10.530251,3.04787475e-05
95,0,4.15275899,-10.331492,2.18279759e-05
96,0,4.20536831,-10.145155,1.37749597e-05
97,0,4.25797763,-9.986820,6.81841527e-06
98,0,4.31058696,-9.877355,1.87097917e-06
99,0,4.36319628,-9.837738,3.60825383e-08
0,1,0.00000000,-0.221237,4.07949781e-04
1,1,0.06074799,-0.304028,7.43559454e-04
2,1,0.12149598,-0.533108,1.59260911e-03
3,1,0.18224397,-0.861308,2.79857584e-03
4,1,0.24299205,-1.249585,4.25882988e-03
5,1,0.30373983,-1.673052,5.93214762e-03
6,1,0.36448784,-2.117453,7.80079588e-03
7,1,0.42523585,-2.574406,9.85087680e-03
8,1,0.48598386,-3.038851,1.20641664e-02
9,1,0.54673188,-3.507869,1.44091383e-02
10,1,0.60747989,-3.979083,1.68465487e-02
11,1,0.66822790,-4.451056,1.93298689e-02
12,1,0.72897591,-4.921378,2.17890233e-02
13,1,0.78972392,-5.388366,2.41606161e-02
14,1,0.85047193,-5.851013,2.63695457e-02
15,1,0.91121971,-6.307241,2.83485608e-02
16,1,0.97196773,-6.755448,3.00329825e-02
17,1,1.03271574,-7.193728,3.13649127e-02
18,1,1.09346375,-7.620536,3.22981962e-02
19,1,1.15421176,-8.034362,6.43975839e-05
20,1,1.15421176,-8.034362,6.45325919e-05
21,1,1.18458576,-8.033320,1.50009191e-04
22,1,1.21495976,-8.030216,4.04371037e-04
23,1,1.24533376,-8.025095,8.47596363e-04
24,1,1.27570776,-8.018102,1.41048903e-03
25,1,1.30608176,-8.009363,2.08698194e-03
26,1,1.33645576,-7.999066,2.85955846e-03
27,1,1.36682976,-7.987477,3.60269039e-03
28,1,1.39720381,-7.974810,4.29409590e-03
29,1,1.42757781,-7.961386,5.15870885e-03
30,1,1.45795159,-7.947528,5.05121180e-03
31,1,1.48832560,-7.933662,5.87050327e-03
32,1,1.51869960,-7.920150,6.84842843e-03
33,1,1.54907361,-7.907380,8.73920340e-03
34,1,1.57944761,-7.895736,1.32556551e-02
35,1,1.60982162,-7.885624,2.53693139e-02
36,1,1.64019563,-7.877365,4.54439586e-02
37,1,1.67056963,-7.871244,5.23809237e-02
38,1,1.70094364,-7.867476,5.32775941e-02
39,1,1.73131764,-7.866182,5.31953665e-02
40,1,1.73131764,-7.866182,5.31953150e-02
41,1,1.75279515,-7.808596,5.31328869e-03
42,1,1.77427297,-7.756296,3.27462023e-03
43,1,1.79575048,-7.709236,1.74092624e-03
44,1,1.81722830,-7.667276,7.10208032e-04
45,1,1.83870581,-7.630209,1.59793551e-04
46,1,1.86018364,-7.597762,5.06091150e-05
47,1,1.88166114,-7.569606,3.32402496e-04
48,1,1.90313897,-7.545351,9.49732022e-04
49,1,1.92461647,-7.524711,1.84484537e-03
50,1,1.94609430,-7.507363,2.96533709e-03
51,1,1.96757180,-7.492793,4.26103578e-03
52,1,1.98904963,-7.480754,5.69237733e-03
53,1,2.01052713,-7.470955,7.22733988e-03
54,1,2.03200496,-7.463114,8.84245721e-03
55,1,2.05348246,-7.457014,1.05226844e-02
56,1,2.07496029,-7.452412,1.22632495e-02
57,1,2.09643779,-7.449271,1.40586275e-02
58,1,2.11791562,-7.447428,1.59175077e-02
59,1,2.13939312,-7.446815,1.78518206e-02
60,1,2.13939312,-7.446815,1.78518177e-02
61,1,2.20382612,-7.247460,2.28715416e-02
62,1,2.26825912,-7.019417,2.80247241e-02
63,1,2.33269211,-6.762998,3.31129162e-02
64,1,2.39712495,-6.478367,3.79402830e-02
65,1,2.46155794,-6.166004,4.23167416e-02
66,1,2.52599094,-5.826264,4.60692810e-02
67,1,2.59042394,-5.459647,4.90436696e-02
68,1,2.65485693,-5.066690,5.11092714e-02
69,1,2.71928993,-4.648299,5.21629971e-02
70,1,2.78372276,-4.205520,5.21225373e-02
71,1,2.84815576,-3.739690,5.09372182e-02
72,1,2.91258876,-3.252868,4.85659646e-02
73,1,2.97702175,-2.748308,4.49642618e-02
74,1,3.04145475,-2.230417,4.00785568e-02
75,1,3.10588775,-1.707984,3.37759772e-02
76,1,3.17032058,-1.196202,2.58422588e-02
77,1,3.23475363,-0.726540,1.60987442e-02
78,1,3.29918661,-0.364477,5.62338459e-03
79,1,3.36361957,-0.221237,4.07949245e-04
80,1,3.36361957,-0.221237,4.07950513e-04
81,1,3.41622887,-0.329993,3.76334549e-04
82,1,3.46883817,-0.619918,3.09277609e-04
83,1,3.52144747,-1.018698,2.42262200e-04
84,1,3.57405686,-1.474774,1.86648348e-04
85,1,3.62666598,-1.958536,1.42474687e-04
86,1,3.67927530,-2.454449,1.07490280e-04
87,1,3.73188462,-2.952316,7.97065683e-05
88,1,3.78449394,-3.445848,5.76164088e-05
89,1,3.83710326,-3.930558,4.01445080e-05
90,1,3.88971258,-4.402823,2.65121743e-05
91,1,3.94232191,-4.859400,1.61503727e-05
92,1,3.99493123,-5.296989,8.63296877e-06
93,1,4.04754055,-5.711758,3.61390738e-06
94,1,4.10014987,-6.098368,8.28453358e-07
95,1,4.15275899,-6.449798,4.20931200e-09
96,1,4.20536831,-6.755259,7.81738189e-07
97,1,4.25797763,-6.998913,2.59752076e-06
98,1,4.31058696,-7.159679,4.51149138e-06
99,1,4.36319628,-7.216452,5.34854069e-06
0,2,0.00000000,-0.221237,1.78785278e-05
1,2,0.06074799,-0.273253,1.11385277e-03
2,2,0.12149598,-0.417348,3.37797940e-03
3,2,0.18224397,-0.620436,5.67656352e-03
4,2,0.24299205,-0.854281,7.39811180e-03
5,2,0.30373983,-1.099562,8.43756690e-03
6,2,0.36448784,-1.345517,8.86601165e-03
7,2,0.42523585,-1.584481,8.80672002e-03
8,2,0.48598386,-1.811733,8.37416115e-03
9,2,0.54673188,-2.024671,7.66083382e-03
10,2,0.60747989,-2.220993,6.75562530e-03
11,2,0.66822790,-2.399222,5.73371084e-03
12,2,0.72897591,-2.558338,4.66268880e-03
13,2,0.78972392,-2.697456,3.60376900e-03
14,2,0.85047193,-2.816014,2.61064945e-03
15,2,0.91121971,-2.913496,1.73098498e-03
16,2,0.97196773,-2.989660,1.00372694e-03
17,2,1.03271574,-3.044267,4.60690073e-04
18,2,1.09346375,-3.077078,1.25437339e-04
19,2,1.15421176,-3.088023,1.20901660e-05
20,2,1.15421176,-3.088023,1.20909793e-05
21,2,1.18458576,-3.097704,1.75745378e-05
22,2,1.21495976,-3.126067,3.28883650e-05
23,2,1.24533376,-3.171205,5.51299403e-05
24,2,1.27570776,-3.230427,8.00720721e-05
25,2,1.30608176,-3.300545,1.04041710e-04
26,2,1.33645576,-3.378349,1.23904265e-04
27,2,1.36682976,-3.460868,1.35114682e-04
28,2,1.39720381,-3.545310,1.41350590e-04
29,2,1.42757781,-3.629326,1.41510258e-04
30,2,1.45795159,-3.710912,1.34783598e-04
31,2,1.48832560,-3.788257,1.24214466e-04
32,2,1.51869960,-3.859926,1.09314839e-04
33,2,1.54907361,-3.924565,9.37691423e-05
34,2,1.57944761,-3.981093,7.77421017e-05
35,2,1.60982162,-4.028638,6.25246587e-05
36,2,1.64019563,-4.066409,4.88966182e-05
37,2,1.67056963,-4.093817,3.77961796e-05
38,2,1.70094364,-4.110419,2.99916601e-05
39,2,1.73131764,-4.115971,2.53093327e-05
40,2,1.73131764,-4.115971,2.53117657e-05
41,2,1.75279515,-4.160922,9.48578515e-02
42,2,1.77427297,-4.203776,9.60514957e-02
43,2,1.79575048,-4.244477,9.73260499e-02
44,2,1.81722830,-4.282950,9.86788710e-02
45,2,1.83870581,-4.319157,1.00102623e-01
46,2,1.86018364,-4.353049,1.01591596e-01
47,2,1.88166114,-4.384584,1.03139974e-01
48,2,1.90313897,-4.413723,1.04742751e-01
49,2,1.92461647,-4.440438,1.06392972e-01
50,2,1.94609430,-4.464692,1.08084028e-01
51,2,1.96757180,-4.486462,1.09813369e-01
52,2,1.98904963,-4.505724,1.11573700e-01
53,2,2.01052713,-4.522484,1.13356434e-01
54,2,2.03200496,-4.536669,1.15161262e-01
55,2,2.05348246,-4.548295,1.16979573e-01
56,2,2.07496029,-4.557325,1.18803647e-01
57,2,2.09643779,-4.563799,1.20631148e-01
58,2,2.11791562,-4.567686,1.22454236e-01
59,2,2.13939312,-4.568962,1.24262410e-01
60,2,2.13939312,-4.568962,1.24262410e-01
61,2,2.20382612,-4.667231,1.36893143e-01
62,2,2.26825912,-4.683691,1.43788255e-01
63,2,2.33269211,-4.625347,1.45582848e-01
64,2,2.39712495,-4.502100,1.43476930e-01
65,2,2.46155794,-4.323677,1.38648181e-01
66,2,2.52599094,-4.098907,1.31998941e-01
67,2,2.59042394,-3.834999,1.24142683e-01
68,2,2.65485693,-3.537912,1.15462731e-01
69,2,2.71928993,-3.213237,1.06181094e-01
70,2,2.78372276,-2.866140,9.64095660e-02
71,2,2.84815576,-2.501942,8.61783154e-02
72,2,2.91258876,-2.126895,7.54520601e-02
73,2,2.97702175,-1.748566,6.41457505e-02
74,2,3.04145475,-1.376798,5.21568975e-02
75,2,3.10588775,-1.024255,3.94585968e-02
76,2,3.17032058,-0.708614,2.63140523e-02
77,2,3.23475363,-0.451775,1.37481123e-02
78,2,3.29918661,-0.280740,4.01983373e-03
79,2,3.36361957,-0.221237,7.36791007e-05
80,2,3.36361957,-0.221237,7.76942900e-06
81,2,3.41622887,-0.236100,1.25429189e-02
82,2,3.46883817,-0.282174,3.35555526e-02
83,2,3.52144747,-0.352540,8.14221314e-02
84,2,3.57405686,-0.440122,6.70862330e-03
85,2,3.62666598,-0.538050,5.15806092e-02
86,2,3.67927530,-0.640874,6.80364106e-02
87,2,3.73188462,-0.744147,6.81424409e-02
88,2,3.78449394,-0.844362,1.33122054e-02
89,2,3.83710326,-0.939896,4.28282776e-01
90,2,3.88971258,-1.028758,5.81281361e-01
91,2,3.94232191,-1.109818,3.02452395e-01
92,2,3.99493123,-1.182323,2.48682251e-01
93,2,4.04754055,-1.245711,1.27547522e-02
94,2,4.10014987,-1.299418,7.99052764e-01
95,2,4.15275899,-1.343739,2.62012799e-01
96,2,4.20536831,-1.378237,7.67787862e-01
97,2,4.25797763,-1.402944,3.97597690e-01
98,2,4.31058696,-1.417777,1.88754785e-01
99,2,4.36319628,-1.422833,7.37053401e-01
0,3,0.00000000,-0.221237,2.34583547e-04
1,3,0.06074799,-0.273253,2.18285822e-02
2,3,0.12149598,-0.417348,7.48833230e-02
3,3,0.18224397,-0.620436,1.39387277e-01
4,3,0.24299205,-0.854280,2.03927195e-01
5,3,0.30373983,-1.099562,2.64779936e-01
6,3,0.36448784,-1.345517,3.21168409e-01
7,3,0.42523585,-1.584481,3.73381870e-01
8,3,0.48598386,-1.811733,4.21741342e-01
9,3,0.54673188,-2.024671,4.66365737e-01
10,3,0.60747989,-2.220993,5.07341020e-01
11,3,0.66822790,-2.399221,5.44617472e-01
12,3,0.72897591,-2.558338,5.78071768e-01
13,3,0.78972392,-2.697456,6.07552000e-01
14,3,0.85047193,-2.816014,6.32878929e-01
15,3,0.91121971,-2.913496,6.53890071e-01
16,3,0.97196773,-2.989660,6.70406211e-01
17,3,1.03271574,-3.044267,6.82303087e-01
18,3,1.09346375,-3.077077,6.89482387e-01
19,3,1.15421176,-3.088023,6.91882500e-01
20,3,1.15421176,-3.088023,6.91882501e-01
21,3,1.18458576,-3.097704,6.90628542e-01
22,3,1.21495976,-3.126067,6.87083253e-01
23,3,1.24533376,-3.171205,6.81811503e-01
24,3,1.27570776,-3.230427,6.75552772e-01
25,3,1.30608176,-3.300545,6.69004328e-01
26,3,1.33645576,-3.378349,6.62717034e-01
27,3,1.36682976,-3.460868,6.57056450e-01
28,3,1.39720381,-3.545310,6.52219937e-01
29,3,1.42757781,-3.629326,6.48270706e-01
30,3,1.45795159,-3.710911,6.45189393e-01
31,3,1.48832560,-3.788257,6.42904113e-01
32,3,1.51869960,-3.859926,6.41306472e-01
33,3,1.54907361,-3.924565,6.40273463e-01
34,3,1.57944761,-3.981093,6.39672935e-01
35,3,1.60982162,-4.028638,6.39391200e-01
36,3,1.64019563,-4.066409,6.39309128e-01
37,3,1.67056963,-4.093817,6.39329999e-01
38,3,1.70094364,-4.110419,6.39379994e-01
39,3,1.73131764,-4.115970,6.39407106e-01
40,3,1.73131764,-4.115970,6.39407104e-01
41,3,1.75279515,-4.065517,5.49367362e-01
42,3,1.77427297,-4.006250,5.52659024e-01
43,3,1.79575048,-3.938490,5.55600328e-01
44,3,1.81722830,-3.862762,5.58264623e-01
45,3,1.83870581,-3.779723,5.60755219e-01
46,3,1.86018364,-3.690187,5.63197750e-01
47,3,1.88166114,-3.595116,5.65731782e-01
48,3,1.90313897,-3.495610,5.68503819e-01
49,3,1.92461647,-3.393066,5.71637261e-01
50,3,1.94609430,-3.289015,5.75251721e-01
51,3,1.96757180,-3.185156,5.79382108e-01
52,3,1.98904963,-3.083567,5.84016841e-01
53,3,2.01052713,-2.986564,5.89023144e-01
54,3,2.03200496,-2.896860,5.94106296e-01
55,3,2.05348246,-2.817356,5.98793744e-01
56,3,2.07496029,-2.750976,6.02432270e-01
57,3,2.09643779,-2.700999,6.04203026e-01
58,3,2.11791562,-2.669834,6.03342927e-01
59,3,2.13939312,-2.659237,5.99294644e-01
60,3,2.13939312,-2.659237,5.99294644e-01
61,3,2.20382612,-2.519168,5.69418108e-01
62,3,2.26825912,-2.362696,5.36217422e-01
63,3,2.33269211,-2.191907,5.00067596e-01
64,3,2.39712495,-2.009155,4.61342620e-01
65,3,2.46155794,-1.817763,4.20490693e-01
66,3,2.52599094,-1.621230,3.77957957e-01
67,3,2.59042394,-1.423757,3.34262506e-01
68,3,2.65485693,-1.229855,2.90018523e-01
69,3,2.71928993,-1.044774,2.45997079e-01
70,3,2.78372276,-0.873833,2.03103481e-01
71,3,2.84815576,-0.720502,1.62403149e-01
72,3,2.91258876,-0.588153,1.24948721e-01
73,3,2.97702175,-0.478361,9.16922130e-02
74,3,3.04145475,-0.390914,6.33297147e-02
75,3,3.10588775,-0.324440,4.02428396e-02
76,3,3.17032058,-0.276357,2.25200604e-02
77,3,3.23475363,-0.244265,1.00568760e-02
78,3,3.29918661,-0.225970,2.67680440e-03
79,3,3.36361957,-0.221237,1.78783541e-04
80,3,3.36361957,-0.221237,2.44692079e-04
81,3,3.41622887,-0.236100,3.15998712e-03
82,3,3.46883817,-0.282174,2.50608471e-02
83,3,3.52144747,-0.352540,3.95074912e-02
84,3,3.57405686,-0.440122,1.87288891e-01
85,3,3.62666598,-0.538050,2.19593906e-01
86,3,3.67927530,-0.640874,2.80149999e-01
87,3,3.73188462,-0.744147,3.54471925e-01
88,3,3.78449394,-0.844362,4.79902629e-01
89,3,3.83710326,-0.939896,1.30769241e-01
90,3,3.88971258,-1.028758,3.84930494e-02
91,3,3.94232191,-1.109818,3.72604011e-01
92,3,3.99493123,-1.182323,4.75945394e-01
93,3,4.04754055,-1.245711,7.55476691e-01
94,3,4.10014987,-1.299418,6.59166310e-03
95,3,4.15275899,-1.343739,5.74587081e-01
96,3,4.20536831,-1.378237,9.31483115e-02
97,3,4.25797763,-1.402944,4.80836317e-01
98,3,4.31058696,-1.417777,7.00233359e-01
99,3,4.36319628,-1.422833,1.55464808e-01
0,4,0.00000000,2.274995,9.18825148e-07
1,4,0.06074799,2.244732,9.75949079e-02
2,4,0.12149598,2.154349,9.54785735e-02
3,4,0.18224397,2.016423,9.24940920e-02
4,4,0.24299205,1.845019,8.91164611e-02
5,4,0.30373983,1.653898,8.56673634e-02
6,4,0.36448784,1.454130,8.23159317e-02
7,4,0.42523585,1.254906,7.91172268e-02
8,4,0.48598386,1.063070,7.60725824e-02
9,4,0.54673188,0.883751,7.31639065e-02
10,4,0.60747989,0.720924,7.03672165e-02
11,4,0.66822790,0.577793,6.76633119e-02
12,4,0.72897591,0.456413,6.50387479e-02
13,4,0.78972392,0.359191,6.24906100e-02
14,4,0.85047193,0.287551,6.00150310e-02
15,4,0.91121971,0.243231,5.76157123e-02
16,4,0.97196773,0.226879,5.53001484e-02
17,4,1.03271574,0.240200,5.30720602e-02
18,4,1.09346375,0.284534,5.09418220e-02
19,4,1.15421176,0.360751,5.16248507e-04
20,4,1.15421176,0.360751,5.16068013e-04
21,4,1.18458576,0.378034,4.06315630e-03
22,4,1.21495976,0.429218,7.89896970e-03
23,4,1.24533376,0.512893,9.06383076e-03
24,4,1.27570776,0.625517,8.70863942e-03
25,4,1.30608176,0.764456,7.82512857e-03
26,4,1.33645576,0.926614,6.80731456e-03
27,4,1.36682976,1.109305,5.78564067e-03
28,4,1.39720381,1.309518,4.85689508e-03
29,4,1.42757781,1.525288,3.98631787e-03
30,4,1.45795159,1.754526,3.16744484e-03
31,4,1.48832560,1.995871,2.42258976e-03
32,4,1.51869960,2.247569,1.72797892e-03
33,4,1.54907361,2.508368,1.09088901e-03
34,4,1.57944761,2.777064,5.30681746e-04
35,4,1.60982162,3.050460,1.12772978e-04
36,4,1.64019563,3.325448,7.15049255e-05
37,4,1.67056963,3.593549,1.31055458e-03
38,4,1.70094364,3.828788,8.33401234e-03
39,4,1.73131764,3.942405,7.36801786e-02
40,4,1.73131764,3.942405,7.36807696e-02
41,4,1.75279515,3.837369,7.87667250e-02
42,4,1.77427297,3.652729,8.30350782e-02
43,4,1.79575048,3.435041,8.27973944e-02
44,4,1.81722830,3.206234,8.11539840e-02
45,4,1.83870581,2.975236,7.88156222e-02
46,4,1.86018364,2.746290,7.58829398e-02
47,4,1.88166114,2.521870,7.23106332e-02
48,4,1.90313897,2.303456,6.80187815e-02
49,4,1.92461647,2.093182,6.29432360e-02
50,4,1.94609430,1.891880,5.70242319e-02
51,4,1.96757180,1.702051,5.02697910e-02
52,4,1.98904963,1.525161,4.27358056e-02
53,4,2.01052713,1.363358,3.45866788e-02
54,4,2.03200496,1.219159,2.61315624e-02
55,4,2.05348246,1.095297,1.78493448e-02
56,4,2.07496029,0.995251,1.03868399e-02
57,4,2.09643779,0.920814,4.53529841e-03
58,4,2.11791562,0.875006,1.03126329e-03
59,4,2.13939312,0.859611,4.00385618e-04
60,4,2.13939312,0.859611,4.00385717e-04
61,4,2.20382612,1.022667,4.91623448e-04
62,4,2.26825912,1.205036,6.50541777e-04
63,4,2.33269211,1.403751,9.21994742e-04
64,4,2.39712495,1.615620,1.38084842e-03
65,4,2.46155794,1.834222,2.14653019e-03
66,4,2.52599094,2.052884,3.41098648e-03
67,4,2.59042394,2.261745,5.45625202e-03
68,4,2.65485693,2.448497,8.63572290e-03
69,4,2.71928993,2.598664,1.32355801e-02
70,4,2.78372276,2.700806,1.92200405e-02
71,4,2.84815576,2.751308,2.60565520e-02
72,4,2.91258876,2.756410,3.30170839e-02
73,4,2.97702175,2.728260,3.96868903e-02
74,4,3.04145475,2.624919,4.00986734e-01
75,4,3.10588775,2.499518,4.16076076e-01
76,4,3.17032058,2.401936,4.28127937e-01
77,4,3.23475363,2.332191,4.36908255e-01
78,4,3.29918661,2.290323,4.42246487e-01
79,4,3.36361957,2.274995,9.29181105e-07
80,4,3.36361957,2.274995,9.19842042e-07
81,4,3.41622887,2.299708,9.62260888e-02
82,4,3.46883817,2.333157,1.11060540e-04
83,4,3.52144747,2.315336,1.75300077e-04
84,4,3.57405686,2.255115,2.33638782e-04
85,4,3.62666598,2.169645,2.90185847e-04
86,4,3.67927530,2.070163,3.44468486e-04
87,4,3.73188462,1.964771,3.95381225e-04
88,4,3.78449394,1.858751,4.42067778e-04
89,4,3.83710326,1.755657,4.84183219e-04
90,4,3.88971258,1.658128,5.21627911e-04
91,4,3.94232191,1.568001,5.54493524e-04
92,4,3.99493123,1.486340,5.82987251e-04
93,4,4.04754055,1.414128,6.07276375e-04
94,4,4.10014987,1.352965,6.27326054e-04
95,4,4.15275899,1.302102,6.43636747e-04
96,4,4.20536831,1.262291,6.56188034e-04
97,4,4.25797763,1.233807,6.65095790e-04
98,4,4.31058696,1.216620,6.70409633e-04
99,4,4.36319628,1.210881,6.72175365e-04
0,5,0.00000000,2.274995,2.79070182e-01
1,5,0.06074799,2.344461,4.84558879e-02
2,5,0.12149598,2.532908,4.54833343e-02
3,5,0.18224397,2.809689,4.20480252e-02
4,5,0.24299205,3.146167,3.87919133e-02
5,5,0.30373983,3.523605,3.58559240e-02
6,5,0.36448784,3.928399,3.32063320e-02
7,5,0.42523585,3.766002,2.43559347e-02
8,5,0.48598386,3.391923,2.83463936e-02
9,5,0.54673188,2.987801,3.10692564e-02
10,5,0.60747989,2.587837,3.32154419e-02
11,5,0.66822790,2.207108,3.50733354e-02
12,5,0.72897591,1.854986,3.67899494e-02
13,5,0.78972392,1.536719,3.84340603e-02
14,5,0.85047193,1.252390,4.00581026e-02
15,5,0.91121971,1.003715,4.16990697e-02
16,5,0.97196773,0.790614,4.33846658e-02
17,5,1.03271574,0.612883,4.51390976e-02
18,5,1.09346375,0.469881,4.69775964e-02
19,5,1.15421176,0.360751,9.73043966e-02
20,5,1.15421176,0.360751,9.73045776e-02
21,5,1.18458576,0.378034,9.48264685e-02
22,5,1.21495976,0.429218,9.39876556e-02
23,5,1.24533376,0.512893,9.71982299e-02
24,5,1.27570776,0.625517,1.02596753e-01
25,5,1.30608176,0.764456,1.08513937e-01
26,5,1.33645576,0.926614,1.14022927e-01
27,5,1.36682976,1.109305,1.18640658e-01
28,5,1.39720381,1.309518,1.22071935e-01
29,5,1.42757781,1.525288,1.24281906e-01
30,5,1.45795159,1.754526,1.25276868e-01
31,5,1.48832560,1.995871,1.25074610e-01
32,5,1.51869960,2.247569,1.23742336e-01
33,5,1.54907361,2.508368,1.21327040e-01
34,5,1.57944761,2.777064,1.17790372e-01
35,5,1.60982162,3.050460,1.12957323e-01
36,5,1.64019563,3.325448,1.06252727e-01
37,5,1.67056963,3.593549,9.59262889e-02
38,5,1.70094364,3.828788,7.59885663e-02
39,5,1.73131764,3.942405,2.00886127e-04
40,5,1.73131764,3.942405,2.00303204e-04
41,5,1.75279515,3.977453,3.75766977e-03
42,5,1.77427297,3.993789,5.86821011e-04
43,5,1.79575048,3.995050,3.32467347e-04
44,5,1.81722830,3.987634,1.60630240e-03
45,5,1.83870581,3.974346,3.47375327e-03
46,5,1.86018364,3.957735,5.45868190e-03
47,5,1.88166114,3.939508,7.35391691e-03
48,5,1.90313897,3.920883,9.08227595e-03
49,5,1.92461647,3.902477,1.06356404e-02
50,5,1.94609430,3.884730,1.20125678e-02
51,5,1.96757180,3.868368,1.32491142e-02
52,5,1.98904963,3.853489,1.43573684e-02
53,5,2.01052713,3.839893,1.53739782e-02
54,5,2.03200496,3.828516,1.62826549e-02
55,5,2.05348246,3.819082,1.71170012e-02
56,5,2.07496029,3.811827,1.78958725e-02
57,5,2.09643779,3.806493,1.86229774e-02
58,5,2.11791562,3.803278,1.93149770e-02
59,5,2.13939312,3.802232,1.99874110e-02
60,5,2.13939312,3.802232,1.99874125e-02
61,5,2.20382612,4.605246,1.22656451e-02
62,5,2.26825912,5.396746,5.06596825e-03
63,5,2.33269211,5.788534,1.38160921e-01
