k_index,band_index,k_distance,energy_eV,weight
85,0,3.62666598,-11.948130,8.21299940e-05
86,0,3.67927530,-11.849741,8.05077134e-05
87,0,3.73188462,-11.734281,7.84859863e-05
88,0,3.78449394,-11.602234,7.59966878e-05
89,0,3.83710326,-11.454415,7.29550750e-05
90,0,3.88971258,-11.291718,6.92534687e-05
91,0,3.94232191,-11.115499,6.47559181e-05
92,0,3.99493123,-10.927719,5.92936800e-05
93,0,4.04754055,-10.731246,5.26541918e-05
94,0,4.10014987,-10.530251,4.46567061e-05
95,0,4.15275899,-10.331492,3.51251235e-05
96,0,4.20536831,-10.145155,2.42262081e-05
97,0,4.25797763,-9.986820,1.29031396e-05
98,0,4.31058696,-9.877355,3.62488203e-06
99,0,4.36319628,-9.837738,6.48999483e-09
0,1,0.00000000,-0.221237,3.56958934e-07
1,1,0.06074799,-0.304028,4.41495771e-04
2,1,0.12149598,-0.533108,1.63808962e-03
3,1,0.18224397,-0.861308,3.32659449e-03
4,1,0.24299205,-1.249585,5.35515149e-03
5,1,0.30373983,-1.673052,7.67193580e-03
6,1,0.36448784,-2.117453,1.02650327e-02
7,1,0.42523585,-2.574406,1.31303990e-02
8,1,0.48598386,-3.038851,1.62579442e-02
9,1,0.54673188,-3.507869,1.96154398e-02
10,1,0.60747989,-3.979083,2.31568526e-02
11,1,0.66822790,-4.451056,2.68241286e-02
12,1,0.72897591,-4.921378,3.05098164e-02
13,1,0.78972392,-5.388366,3.41220012e-02
14,1,0.85047193,-5.851013,3.75354884e-02
15,1,0.91121971,-6.307241,4.06422780e-02
16,1,0.97196773,-6.755448,4.33329113e-02
17,1,1.03271574,-7.193728,4.55058377e-02
18,1,1.09346375,-7.620536,4.70786808e-02
19,1,1.15421176,-8.034362,1.95583275e-05
20,1,1.15421176,-8.034362,1.95174980e-05
21,1,1.18458576,-8.033320,2.75330498e-04
22,1,1.21495976,-8.030216,1.39813417e-03
23,1,1.24533376,-8.025095,3.44196734e-03
24,1,1.27570776,-8.018102,6.22577784e-03
25,1,1.30608176,-8.009363,9.71633474e-03
26,1,1.33645576,-7.999066,1.38374008e-02
27,1,1.36682976,-7.987477,1.82388011e-02
28,1,1.39720381,-7.974810,2.27966912e-02
29,1,1.42757781,-7.961386,2.79226917e-02
30,1,1.45795159,-7.947528,3.10183183e-02
31,1,1.48832560,-7.933662,3.59989757e-02
32,1,1.51869960,-7.920150,4.08122391e-02
33,1,1.54907361,-7.907380,4.58361551e-02
34,1,1.57944761,-7.895736,5.10831120e-02
35,1,1.60982162,-7.885624,5.33855242e-02
36,1,1.64019563,-7.877365,4.09229177e-02
37,1,1.67056963,-7.871244,2.66087644e-02
38,1,1.70094364,-7.867476,1.99957779e-02
39,1,1.73131764,-7.866182,1.86896528e-02
40,1,1.73131764,-7.866182,1.86895509e-02
41,1,1.75279515,-7.808596,3.63112587e-02
42,1,1.77427297,-7.756296,3.44621136e-02
43,1,1.79575048,-7.709236,3.27843617e-02
44,1,1.81722830,-7.667276,3.12931448e-02
45,1,1.83870581,-7.630209,2.99936128e-02
46,1,1.86018364,-7.597762,2.88824072e-02
47,1,1.88166114,-7.569606,2.79490251e-02
48,1,1.90313897,-7.545351,2.71768195e-02
49,1,1.92461647,-7.524711,2.65503368e-02
50,1,1.94609430,-7.507363,2.60472813e-02
51,1,1.96757180,-7.492793,2.56510867e-02
52,1,1.98904963,-7.480754,2.53422287e-02
53,1,2.01052713,-7.470955,2.51039915e-02
54,1,2.03200496,-7.463114,2.49232723e-02
55,1,2.05348246,-7.457014,2.47880022e-02
56,1,2.07496029,-7.452412,2.46887145e-02
57,1,2.09643779,-7.449271,2.46188305e-02
58,1,2.11791562,-7.447428,2.45731597e-02
59,1,2.13939312,-7.446815,2.45491165e-02
60,1,2.13939312,-7.446815,2.45491114e-02
61,1,2.20382612,-7.247460,3.18516723e-02
62,1,2.26825912,-7.019417,3.95093598e-02
63,1,2.33269211,-6.762998,4.72635132e-02
64,1,2.39712495,-6.478367,5.48536925e-02
65,1,2.46155794,-6.166004,6.20214212e-02
66,1,2.52599094,-5.826264,6.85155476e-02
67,1,2.59042394,-5.459647,7.40992187e-02
68,1,2.65485693,-5.066690,7.85510875e-02
69,1,2.71928993,-4.648299,8.16776728e-02
70,1,2.78372276,-4.205520,8.32852935e-02
71,1,2.84815576,-3.739690,8.32111615e-02
72,1,2.91258876,-3.252868,8.12724318e-02
73,1,2.97702175,-2.748308,7.72344983e-02
74,1,3.04145475,-2.230417,7.08077960e-02
75,1,3.10588775,-1.707984,6.14677010e-02
76,1,3.17032058,-1.196202,4.84409899e-02
77,1,3.23475363,-0.726540,3.09055832e-02
78,1,3.29918661,-0.364477,1.06701627e-02
79,1,3.36361957,-0.221237,3.56961869e-07
80,1,3.36361957,-0.221237,3.56949276e-07
81,1,3.41622887,-0.329993,8.62162442e-07
82,1,3.46883817,-0.619918,2.97341102e-06
83,1,3.52144747,-1.018698,7.19368132e-06
84,1,3.57405686,-1.474774,1.32998070e-05
85,1,3.62666598,-1.958536,2.08440001e-05
86,1,3.67927530,-2.454449,2.94472801e-05
87,1,3.73188462,-2.952316,3.88131767e-05
88,1,3.78449394,-3.445848,4.87420469e-05
89,1,3.83710326,-3.930558,5.91106800e-05
90,1,3.88971258,-4.402823,6.98635956e-05
91,1,3.94232191,-4.859400,8.10092971e-05
92,1,3.99493123,-5.296989,9.26182721e-05
93,1,4.04754055,-5.711758,1.04851133e-04
94,1,4.10014987,-6.098368,1.17832940e-04
95,1,4.15275899,-6.449798,1.31672662e-04
96,1,4.20536831,-6.755259,1.46224473e-04
97,1,4.25797763,-6.998913,1.60464523e-04
98,1,4.31058696,-7.159679,1.71750162e-04
99,1,4.36319628,-7.216452,1.76133849e-04
0,2,0.00000000,-0.221237,1.20379413e-05
1,2,0.06074799,-0.273253,2.46311281e-03
2,2,0.12149598,-0.417348,7.99290515e-03
3,2,0.18224397,-0.620436,1.35180932e-02
4,2,0.24299205,-0.854281,1.75437897e-02
5,2,0.30373983,-1.099562,1.98576350e-02
6,2,0.36448784,-1.345517,2.06766055e-02
7,2,0.42523585,-1.584481,2.03331751e-02
8,2,0.48598386,-1.811733,1.91262153e-02
9,2,0.54673188,-2.024671,1.72956429e-02
10,2,0.60747989,-2.220993,1.50591093e-02
11,2,0.66822790,-2.399222,1.25986180e-02
12,2,0.72897591,-2.558338,1.00732288e-02
13,2,0.78972392,-2.697456,7.62313251e-03
14,2,0.85047193,-2.816014,5.36925871e-03
15,2,0.91121971,-2.913496,3.41634811e-03
16,2,0.97196773,-2.989660,1.84916812e-03
17,2,1.03271574,-3.044267,7.34040193e-04
18,2,1.09346375,-3.077078,1.18677094e-04
19,2,1.15421176,-3.088023,2.94872619e-05
20,2,1.15421176,-3.088023,2.94882456e-05
21,2,1.18458576,-3.097704,3.14292740e-03
22,2,1.21495976,-3.126067,1.11728911e-02
23,2,1.24533376,-3.171205,2.32924864e-02
24,2,1.27570776,-3.230427,3.83885961e-02
25,2,1.30608176,-3.300545,5.53533908e-02
26,2,1.33645576,-3.378349,7.32423998e-02
27,2,1.36682976,-3.460868,9.13631937e-02
28,2,1.39720381,-3.545310,1.09153286e-01
29,2,1.42757781,-3.629326,1.26278151e-01
30,2,1.45795159,-3.710912,1.42503520e-01
31,2,1.48832560,-3.788257,1.57614338e-01
32,2,1.51869960,-3.859926,1.71467970e-01
33,2,1.54907361,-3.924565,1.83897955e-01
34,2,1.57944761,-3.981093,1.94768242e-01
35,2,1.60982162,-4.028638,2.03923988e-01
36,2,1.64019563,-4.066409,2.11231023e-01
37,2,1.67056963,-4.093817,2.16564742e-01
38,2,1.70094364,-4.110419,2.19825461e-01
39,2,1.73131764,-4.115971,2.20957749e-01
40,2,1.73131764,-4.115971,2.20957910e-01
41,2,1.75279515,-4.160922,2.30357805e-01
42,2,1.77427297,-4.203776,2.31079569e-01
43,2,1.79575048,-4.244477,2.31741600e-01
44,2,1.81722830,-4.282950,2.32354964e-01
45,2,1.83870581,-4.319157,2.32913770e-01
46,2,1.86018364,-4.353049,2.33417747e-01
47,2,1.88166114,-4.384584,2.33866654e-01
48,2,1.90313897,-4.413723,2.34261056e-01
49,2,1.92461647,-4.440438,2.34599376e-01
50,2,1.94609430,-4.464692,2.34882858e-01
51,2,1.96757180,-4.486462,2.35110526e-01
52,2,1.98904963,-4.505724,2.35282953e-01
53,2,2.01052713,-4.522484,2.35396529e-01
54,2,2.03200496,-4.536669,2.35459250e-01
55,2,2.05348246,-4.548295,2.35467376e-01
56,2,2.07496029,-4.557325,2.35423475e-01
57,2,2.09643779,-4.563799,2.35323427e-01
58,2,2.11791562,-4.567686,2.35169961e-01
59,2,2.13939312,-4.568962,2.34962900e-01
60,2,2.13939312,-4.568962,2.34962899e-01
61,2,2.20382612,-4.667231,2.55269793e-01
62,2,2.26825912,-4.683691,2.65559730e-01
63,2,2.33269211,-4.625347,2.67309923e-01
64,2,2.39712495,-4.502100,2.62744770e-01
65,2,2.46155794,-4.323677,2.53903642e-01
66,2,2.52599094,-4.098907,2.42243226e-01
67,2,2.59042394,-3.834999,2.28709146e-01
68,2,2.65485693,-3.537912,2.13839841e-01
69,2,2.71928993,-3.213237,1.97919024e-01
70,2,2.78372276,-2.866140,1.81023002e-01
71,2,2.84815576,-2.501942,1.63106642e-01
72,2,2.91258876,-2.126895,1.43998138e-01
73,2,2.97702175,-1.748566,1.23435448e-01
74,2,3.04145475,-1.376798,1.01127493e-01
75,2,3.10588775,-1.024255,7.69491257e-02
76,2,3.17032058,-0.708614,5.13876906e-02
77,2,3.23475363,-0.451775,2.65808178e-02
78,2,3.29918661,-0.280740,7.28158010e-03
79,2,3.36361957,-0.221237,7.14224309e-06
80,2,3.36361957,-0.221237,5.75502531e-06
81,2,3.41622887,-0.236100,1.24585010e-02
82,2,3.46883817,-0.282174,4.80032508e-02
83,2,3.52144747,-0.352540,6.47108407e-03
84,2,3.57405686,-0.440122,6.44187670e-02
85,2,3.62666598,-0.538050,3.59722168e-02
86,2,3.67927530,-0.640874,6.73098719e-02
87,2,3.73188462,-0.744147,7.34254295e-02
88,2,3.78449394,-0.844362,2.84772454e-01
89,2,3.83710326,-0.939896,4.06055635e-01
90,2,3.88971258,-1.028758,1.38750476e-01
91,2,3.94232191,-1.109818,1.30440407e-01
92,2,3.99493123,-1.182323,5.04535888e-02
93,2,4.04754055,-1.245711,2.87846785e-01
94,2,4.10014987,-1.299418,3.36869206e-01
95,2,4.15275899,-1.343739,3.51765671e-02
96,2,4.20536831,-1.378237,2.56893293e-01
97,2,4.25797763,-1.402944,5.77088915e-03
98,2,4.31058696,-1.417777,1.74746238e-01
99,2,4.36319628,-1.422833,4.89604979e-01
0,3,0.00000000,-0.221237,5.08496210e-06
1,3,0.06074799,-0.273253,1.43088783e-02
2,3,0.12149598,-0.417348,5.02539978e-02
3,3,0.18224397,-0.620436,9.30039358e-02
4,3,0.24299205,-0.854280,1.34306979e-01
5,3,0.30373983,-1.099562,1.71771919e-01
6,3,0.36448784,-1.345517,2.05174371e-01
7,3,0.42523585,-1.584481,2.35055961e-01
8,3,0.48598386,-1.811733,2.61939965e-01
9,3,0.54673188,-2.024671,2.86135372e-01
10,3,0.60747989,-2.220993,3.07929454e-01
11,3,0.66822790,-2.399221,3.27476673e-01
12,3,0.72897591,-2.558338,3.44850591e-01
13,3,0.78972392,-2.697456,3.60097841e-01
14,3,0.85047193,-2.816014,3.73211564e-01
15,3,0.91121971,-2.913496,3.84191032e-01
16,3,0.97196773,-2.989660,3.92972608e-01
17,3,1.03271574,-3.044267,3.99526667e-01
18,3,1.09346375,-3.077077,4.03828930e-01
19,3,1.15421176,-3.088023,4.05845790e-01
20,3,1.15421176,-3.088023,4.05845790e-01
21,3,1.18458576,-3.097704,4.03681316e-01
22,3,1.21495976,-3.126067,3.98206671e-01
23,3,1.24533376,-3.171205,3.90083601e-01
24,3,1.27570776,-3.230427,3.80193013e-01
25,3,1.30608176,-3.300545,3.69392230e-01
26,3,1.33645576,-3.378349,3.58381009e-01
27,3,1.36682976,-3.460868,3.47631260e-01
28,3,1.39720381,-3.545310,3.37497212e-01
29,3,1.42757781,-3.629326,3.28140852e-01
30,3,1.45795159,-3.710911,3.19632269e-01
31,3,1.48832560,-3.788257,3.12016386e-01
32,3,1.51869960,-3.859926,3.05278026e-01
33,3,1.54907361,-3.924565,2.99440627e-01
34,3,1.57944761,-3.981093,2.94481248e-01
35,3,1.60982162,-4.028638,2.90404099e-01
36,3,1.64019563,-4.066409,2.87207129e-01
37,3,1.67056963,-4.093817,2.84896756e-01
38,3,1.70094364,-4.110419,2.83482027e-01
39,3,1.73131764,-4.115970,2.82961958e-01
40,3,1.73131764,-4.115970,2.82961800e-01
41,3,1.75279515,-4.065517,2.77581085e-01
42,3,1.77427297,-4.006250,2.80767609e-01
43,3,1.79575048,-3.938490,2.83911094e-01
44,3,1.81722830,-3.862762,2.87037222e-01
45,3,1.83870581,-3.779723,2.90188103e-01
46,3,1.86018364,-3.690187,2.93418890e-01
47,3,1.88166114,-3.595116,2.96795161e-01
48,3,1.90313897,-3.495610,3.00387149e-01
49,3,1.92461647,-3.393066,3.04266839e-01
50,3,1.94609430,-3.289015,3.08502483e-01
51,3,1.96757180,-3.185156,3.13119631e-01
52,3,1.98904963,-3.083567,3.18129258e-01
53,3,2.01052713,-2.986564,3.23483192e-01
54,3,2.03200496,-2.896860,3.29029374e-01
55,3,2.05348246,-2.817356,3.34529947e-01
56,3,2.07496029,-2.750976,3.39631269e-01
57,3,2.09643779,-2.700999,3.43873735e-01
58,3,2.11791562,-2.669834,3.46804549e-01
59,3,2.13939312,-2.659237,3.48066817e-01
60,3,2.13939312,-2.659237,3.48066816e-01
61,3,2.20382612,-2.519168,3.29177605e-01
62,3,2.26825912,-2.362696,3.08272796e-01
63,3,2.33269211,-2.191907,2.85616296e-01
64,3,2.39712495,-2.009155,2.61460793e-01
65,3,2.46155794,-1.817763,2.36191214e-01
66,3,2.52599094,-1.621230,2.10123049e-01
67,3,2.59042394,-1.423757,1.83648123e-01
68,3,2.65485693,-1.229855,1.57216474e-01
69,3,2.71928993,-1.044774,1.31371269e-01
70,3,2.78372276,-0.873833,1.06688082e-01
71,3,2.84815576,-0.720502,8.38131445e-02
72,3,2.91258876,-0.588153,6.32989400e-02
73,3,2.97702175,-0.478361,4.55775265e-02
74,3,3.04145475,-0.390914,3.08844854e-02
75,3,3.10588775,-0.324440,1.92497796e-02
76,3,3.17032058,-0.276357,1.05458119e-02
77,3,3.23475363,-0.244265,4.56428084e-03
78,3,3.29918661,-0.225970,1.09887444e-03
79,3,3.36361957,-0.221237,9.98064638e-06
80,3,3.36361957,-0.221237,1.13679298e-05
81,3,3.41622887,-0.236100,1.49579732e-03
82,3,3.46883817,-0.282174,5.66017155e-03
83,3,3.52144747,-0.352540,1.04419962e-01
84,3,3.57405686,-0.440122,1.12470753e-01
85,3,3.62666598,-0.538050,2.09139152e-01
86,3,3.67927530,-0.640874,2.44219187e-01
87,3,3.73188462,-0.744147,3.00666139e-01
88,3,3.78449394,-0.844362,1.47210003e-01
89,3,3.83710326,-0.939896,7.85722406e-02
90,3,3.88971258,-1.028758,3.93345790e-01
91,3,3.94232191,-1.109818,4.43998816e-01
92,3,3.99493123,-1.182323,5.61281336e-01
93,3,4.04754055,-1.245711,3.56214700e-01
94,3,4.10014987,-1.299418,3.34633928e-01
95,3,4.15275899,-1.343739,6.58823732e-01
96,3,4.20536831,-1.378237,4.54756571e-01
97,3,4.25797763,-1.402944,7.18604038e-01
98,3,4.31058696,-1.417777,5.57461357e-01
99,3,4.36319628,-1.422833,2.45539228e-01
0,4,0.00000000,2.274995,1.94833215e-07
1,4,0.06074799,2.244732,2.67866542e-01
2,4,0.12149598,2.154349,2.65882514e-01
3,4,0.18224397,2.016423,2.61277164e-01
4,4,0.24299205,1.845019,2.55196873e-01
5,4,0.30373983,1.653898,2.48483307e-01
6,4,0.36448784,1.454130,2.41610720e-01
7,4,0.42523585,1.254906,2.34766392e-01
8,4,0.48598386,1.063070,2.27986960e-01
9,4,0.54673188,0.883751,2.21247166e-01
10,4,0.60747989,0.720924,2.14499497e-01
11,4,0.66822790,0.577793,2.07703375e-01
12,4,0.72897591,0.456413,2.00833495e-01
13,4,0.78972392,0.359191,1.93883838e-01
14,4,0.85047193,0.287551,1.86854841e-01
15,4,0.91121971,0.243231,1.79765517e-01
16,4,0.97196773,0.226879,1.72647064e-01
17,4,1.03271574,0.240200,1.65521545e-01
18,4,1.09346375,0.284534,1.58426469e-01
19,4,1.15421176,0.360751,6.67472084e-04
20,4,1.15421176,0.360751,6.67562013e-04
21,4,1.18458576,0.378034,2.22353095e-02
22,4,1.21495976,0.429218,6.41574834e-02
23,4,1.24533376,0.512893,9.61567880e-02
24,4,1.27570776,0.625517,1.16912310e-01
25,4,1.30608176,0.764456,1.29594075e-01
26,4,1.33645576,0.926614,1.36458687e-01
27,4,1.36682976,1.109305,1.39097394e-01
28,4,1.39720381,1.309518,1.38899284e-01
29,4,1.42757781,1.525288,1.36601314e-01
30,4,1.45795159,1.754526,1.32840803e-01
31,4,1.48832560,1.995871,1.28156944e-01
32,4,1.51869960,2.247569,1.22786083e-01
33,4,1.54907361,2.508368,1.16914704e-01
34,4,1.57944761,2.777064,1.10601998e-01
35,4,1.60982162,3.050460,1.03723166e-01
36,4,1.64019563,3.325448,9.59261530e-02
37,4,1.67056963,3.593549,8.60952775e-02
38,4,1.70094364,3.828788,7.11587580e-02
39,4,1.73131764,3.942405,2.09620991e-02
40,4,1.73131764,3.942405,2.09683705e-02
41,4,1.75279515,3.837369,2.71298562e-02
42,4,1.77427297,3.652729,3.10071487e-02
43,4,1.79575048,3.435041,3.46654862e-02
44,4,1.81722830,3.206234,3.70117982e-02
45,4,1.83870581,2.975236,3.82356065e-02
46,4,1.86018364,2.746290,3.85583228e-02
47,4,1.88166114,2.521870,3.81101799e-02
48,4,1.90313897,2.303456,3.69582930e-02
49,4,1.92461647,2.093182,3.51230333e-02
50,4,1.94609430,1.891880,3.26203329e-02
51,4,1.96757180,1.702051,2.94671776e-02
52,4,1.98904963,1.525161,2.57057224e-02
53,4,2.01052713,1.363358,2.14251492e-02
54,4,2.03200496,1.219159,1.67918298e-02
55,4,2.05348246,1.095297,1.20673865e-02
56,4,2.07496029,0.995251,7.61766015e-03
57,4,2.09643779,0.920814,3.89779601e-03
58,4,2.11791562,0.875006,1.36142498e-03
59,4,2.13939312,0.859611,3.61194021e-04
60,4,2.13939312,0.859611,3.61193938e-04
61,4,2.20382612,1.022667,7.87183760e-04
62,4,2.26825912,1.205036,1.50234635e-03
63,4,2.33269211,1.403751,2.65661682e-03
64,4,2.39712495,1.615620,4.48907005e-03
65,4,2.46155794,1.834222,7.36112610e-03
66,4,2.52599094,2.052884,1.18329027e-02
67,4,2.59042394,2.261745,1.86841010e-02
68,4,2.65485693,2.448497,2.88176332e-02
69,4,2.71928993,2.598664,4.28264460e-02
70,4,2.78372276,2.700806,6.03036501e-02
71,4,2.84815576,2.751308,7.95158817e-02
72,4,2.91258876,2.756410,9.84212509e-02
73,4,2.97702175,2.728260,1.16069050e-01
74,4,3.04145475,2.624919,3.66326372e-01
75,4,3.10588775,2.499518,3.78680611e-01
76,4,3.17032058,2.401936,3.88490125e-01
77,4,3.23475363,2.332191,3.95579231e-01
78,4,3.29918661,2.290323,3.99820281e-01
79,4,3.36361957,2.274995,2.02555658e-07
80,4,3.36361957,2.274995,1.95495331e-07
81,4,3.41622887,2.299708,5.83121807e-01
82,4,3.46883817,2.333157,4.04150171e-05
83,4,3.52144747,2.315336,8.42409840e-05
84,4,3.57405686,2.255115,1.34375887e-04
85,4,3.62666598,2.169645,1.87323267e-04
86,4,3.67927530,2.070163,2.40447604e-04
87,4,3.73188462,1.964771,2.91950971e-04
88,4,3.78449394,1.858751,3.40698255e-04
89,4,3.83710326,1.755657,3.86026780e-04
90,4,3.88971258,1.658128,4.27605076e-04
91,4,3.94232191,1.568001,4.65263627e-04
92,4,3.99493123,1.486340,4.98907307e-04
93,4,4.04754055,1.414128,5.28599618e-04
94,4,4.10014987,1.352965,5.54115999e-04
95,4,4.15275899,1.302102,5.75494115e-04
96,4,4.20536831,1.262291,5.92702799e-04
97,4,4.25797763,1.233807,6.05709157e-04
98,4,4.31058696,1.216620,6.14453702e-04
99,4,4.36319628,1.210881,6.18897635e-04
0,5,0.00000000,2.274995,7.95188211e-01
1,5,0.06074799,2.344461,1.29947435e-01
2,5,0.12149598,2.532908,1.22356195e-01
3,5,0.18224397,2.809689,1.13877191e-01
4,5,0.24299205,3.146167,1.06084159e-01
5,5,0.30373983,3.523605,9.92716158e-02
6,5,0.36448784,3.928399,9.33091135e-02
7,5,0.42523585,3.766002,5.22148498e-02
8,5,0.48598386,3.391923,6.26354789e-02
9,5,0.54673188,2.987801,7.02173457e-02
10,5,0.60747989,2.587837,7.64849220e-02
11,5,0.66822790,2.207108,8.21091038e-02
12,5,0.72897591,1.854986,8.74233975e-02
13,5,0.78972392,1.536719,9.25720831e-02
14,5,0.85047193,1.252390,9.76763113e-02
15,5,0.91121971,1.003715,1.02797300e-01
16,5,0.97196773,0.790614,1.07986972e-01
17,5,1.03271574,0.612883,1.13284365e-01
18,5,1.09346375,0.469881,1.18713882e-01
19,5,1.15421176,0.360751,2.75007947e-01
20,5,1.15421176,0.360751,2.75007857e-01
21,5,1.18458576,0.378034,2.52487530e-01
22,5,1.21495976,0.429218,2.07979431e-01
23,5,1.24533376,0.512893,1.71916095e-01
24,5,1.27570776,0.625517,1.45838938e-01
25,5,1.30608176,0.764456,1.26804012e-01
26,5,1.33645576,0.926614,1.12768270e-01
27,5,1.36682976,1.109305,1.02316582e-01
28,5,1.39720381,1.309518,9.42143716e-02
29,5,1.42757781,1.525288,8.78279817e-02
30,5,1.45795159,1.754526,8.25869947e-02
31,5,1.48832560,1.995871,7.80077537e-02
32,5,1.51869960,2.247569,7.38445998e-02
33,5,1.54907361,2.508368,6.98792536e-02
34,5,1.57944761,2.777064,6.59197319e-02
35,5,1.60982162,3.050460,6.18277006e-02
36,5,1.64019563,3.325448,5.73617075e-02
37,5,1.67056963,3.593549,5.23350654e-02
38,5,1.70094364,3.828788,4.76912336e-02
39,5,1.73131764,3.942405,8.30009770e-02
40,5,1.73131764,3.942405,8.29947062e-02
41,5,1.75279515,3.977453,7.79318171e-02
42,5,1.77427297,3.993789,8.16722513e-02
43,5,1.79575048,3.995050,8.49277400e-02
44,5,1.81722830,3.987634,8.74921210e-02
45,5,1.83870581,3.974346,8.94622151e-02
46,5,1.86018364,3.957735,9.09660322e-02
47,5,1.88166114,3.939508,9.21194024e-02
48,5,1.90313897,3.920883,9.30085109e-02
49,5,1.92461647,3.902477,9.37008757e-02
50,5,1.94609430,3.884730,9.42349285e-02
51,5,1.96757180,3.868368,9.46501896e-02
52,5,1.98904963,3.853489,9.49645602e-02
53,5,2.01052713,3.839893,9.51970682e-02
54,5,2.03200496,3.828516,9.53519309e-02
55,5,2.05348246,3.819082,9.54414136e-02
56,5,2.07496029,3.811827,9.54697699e-02
57,5,2.09643779,3.806493,9.54438774e-02
58,5,2.11791562,3.803278,9.53647736e-02
59,5,2.13939312,3.802232,9.52356995e-02
60,5,2.13939312,3.802232,9.52357033e-02
61,5,2.20382612,4.605246,7.49062060e-02
62,5,2.26825912,5.396746,5.27354621e-02
63,5,2.33269211,5.788534,1.42147154e-01
