k_index,band_index,k_distance,energy_eV,weight
62,1,2.26825912,-7.019417,7.77226054e-02
63,1,2.33269211,-6.762998,6.03096896e-02
64,1,2.39712495,-6.478367,4.40500307e-02
65,1,2.46155794,-6.166004,2.96372006e-02
66,1,2.52599094,-5.826264,1.77190237e-02
67,1,2.59042394,-5.459647,8.86590369e-03
68,1,2.65485693,-5.066690,3.55916591e-03
69,1,2.71928993,-4.648299,2.18577338e-03
70,1,2.78372276,-4.205520,5.04035671e-03
71,1,2.84815576,-3.739690,1.23385989e-02
72,1,2.91258876,-3.252868,2.42500084e-02
73,1,2.97702175,-2.748308,4.09606828e-02
74,1,3.04145475,-2.230417,6.27684231e-02
75,1,3.10588775,-1.707984,9.02335348e-02
76,1,3.17032058,-1.196202,1.24253033e-01
77,1,3.23475363,-0.726540,1.65395452e-01
78,1,3.29918661,-0.364477,2.08852581e-01
79,1,3.36361957,-0.221237,3.07907966e-10
80,1,3.36361957,-0.221237,3.62288024e-10
81,1,3.41622887,-0.329993,3.34783446e-04
82,1,3.46883817,-0.619918,1.01836175e-03
83,1,3.52144747,-1.018698,1.65627563e-03
84,1,3.57405686,-1.474774,2.13461182e-03
85,1,3.62666598,-1.958536,2.46472166e-03
86,1,3.67927530,-2.454449,2.67550760e-03
87,1,3.73188462,-2.952316,2.79215368e-03
88,1,3.78449394,-3.445848,2.83116400e-03
89,1,3.83710326,-3.930558,2.80294698e-03
90,1,3.88971258,-4.402823,2.71367897e-03
91,1,3.94232191,-4.859400,2.56638086e-03
92,1,3.99493123,-5.296989,2.36167770e-03
93,1,4.04754055,-5.711758,2.09822190e-03
94,1,4.10014987,-6.098368,1.77409639e-03
95,1,4.15275899,-6.449798,1.38913149e-03
96,1,4.20536831,-6.755259,9.54087018e-04
97,1,4.25797763,-6.998913,5.08376192e-04
98,1,4.31058696,-7.159679,1.45289268e-04
99,1,4.36319628,-7.216452,3.77000028e-09
0,2,0.00000000,-0.221237,6.79980752e-01
1,2,0.06074799,-0.273253,5.76972013e-02
2,2,0.12149598,-0.417348,5.77157392e-02
3,2,0.18224397,-0.620436,5.84321715e-02
4,2,0.24299205,-0.854281,6.00144225e-02
5,2,0.30373983,-1.099562,6.23646558e-02
6,2,0.36448784,-1.345517,6.52989717e-02
7,2,0.42523585,-1.584481,6.86541796e-02
8,2,0.48598386,-1.811733,7.22836203e-02
9,2,0.54673188,-2.024671,7.60524442e-02
10,2,0.60747989,-2.220993,7.98471373e-02
11,2,0.66822790,-2.399222,8.35606302e-02
12,2,0.72897591,-2.558338,8.70940866e-02
13,2,0.78972392,-2.697456,9.03586226e-02
14,2,0.85047193,-2.816014,9.32714470e-02
15,2,0.91121971,-2.913496,9.57636785e-02
16,2,0.97196773,-2.989660,9.77676277e-02
17,2,1.03271574,-3.044267,9.92345441e-02
18,2,1.09346375,-3.077078,1.00129877e-01
19,2,1.15421176,-3.088023,1.00430805e-01
20,2,1.15421176,-3.088023,1.00430805e-01
21,2,1.18458576,-3.097704,9.90341315e-02
22,2,1.21495976,-3.126067,9.50087112e-02
23,2,1.24533376,-3.171205,8.87918258e-02
24,2,1.27570776,-3.230427,8.09594481e-02
25,2,1.30608176,-3.300545,7.20968182e-02
26,2,1.33645576,-3.378349,6.27079821e-02
27,2,1.36682976,-3.460868,5.31625566e-02
28,2,1.39720381,-3.545310,4.38173572e-02
29,2,1.42757781,-3.629326,3.48918355e-02
30,2,1.45795159,-3.710912,2.65701137e-02
31,2,1.48832560,-3.788257,1.90520021e-02
32,2,1.51869960,-3.859926,1.25025353e-02
33,2,1.54907361,-3.924565,7.13159791e-03
34,2,1.57944761,-3.981093,3.12572874e-03
35,2,1.60982162,-4.028638,6.89697775e-04
36,2,1.64019563,-4.066409,2.23949723e-05
37,2,1.67056963,-4.093817,1.31063532e-03
38,2,1.70094364,-4.110419,4.71018245e-03
39,2,1.73131764,-4.115971,1.03653647e-02
40,2,1.73131764,-4.115971,1.03653369e-02
41,2,1.75279515,-4.160922,7.33480781e-02
42,2,1.77427297,-4.203776,7.40626735e-02
43,2,1.79575048,-4.244477,7.47364921e-02
44,2,1.81722830,-4.282950,7.53616048e-02
45,2,1.83870581,-4.319157,7.59431496e-02
46,2,1.86018364,-4.353049,7.64818901e-02
47,2,1.88166114,-4.384584,7.69784892e-02
48,2,1.90313897,-4.413723,7.74332185e-02
49,2,1.92461647,-4.440438,7.78472630e-02
50,2,1.94609430,-4.464692,7.82204697e-02
51,2,1.96757180,-4.486462,7.85537588e-02
52,2,1.98904963,-4.505724,7.88472300e-02
53,2,2.01052713,-4.522484,7.91006481e-02
54,2,2.03200496,-4.536669,7.93152306e-02
55,2,2.05348246,-4.548295,7.94907110e-02
56,2,2.07496029,-4.557325,7.96259127e-02
57,2,2.09643779,-4.563799,7.97236280e-02
58,2,2.11791562,-4.567686,7.97825796e-02
59,2,2.13939312,-4.568962,7.98069367e-02
60,2,2.13939312,-4.568962,7.98069358e-02
61,2,2.20382612,-4.667231,4.39762990e-02
62,2,2.26825912,-4.683691,1.94285991e-02
63,2,2.33269211,-4.625347,5.45137973e-03
64,2,2.39712495,-4.502100,2.63727065e-04
65,2,2.46155794,-4.323677,1.96803059e-03
66,2,2.52599094,-4.098907,9.05446470e-03
67,2,2.59042394,-3.834999,2.05281946e-02
68,2,2.65485693,-3.537912,3.58610777e-02
69,2,2.71928993,-3.213237,5.48958746e-02
70,2,2.78372276,-2.866140,7.78036117e-02
71,2,2.84815576,-2.501942,1.05043295e-01
72,2,2.91258876,-2.126895,1.37345448e-01
73,2,2.97702175,-1.748566,1.75672107e-01
74,2,3.04145475,-1.376798,2.21042705e-01
75,2,3.10588775,-1.024255,2.74034632e-01
76,2,3.17032058,-0.708614,3.33530931e-01
77,2,3.23475363,-0.451775,3.94013750e-01
78,2,3.29918661,-0.280740,4.42785959e-01
79,2,3.36361957,-0.221237,4.36388559e-01
80,2,3.36361957,-0.221237,5.66686570e-01
81,2,3.41622887,-0.236100,3.05641297e-01
82,2,3.46883817,-0.282174,1.28014711e-01
83,2,3.52144747,-0.352540,3.23637740e-01
84,2,3.57405686,-0.440122,3.29468380e-01
85,2,3.62666598,-0.538050,2.35722064e-01
86,2,3.67927530,-0.640874,1.67093854e-01
87,2,3.73188462,-0.744147,2.93263551e-01
88,2,3.78449394,-0.844362,2.08869672e-01
89,2,3.83710326,-0.939896,3.16482027e-02
90,2,3.88971258,-1.028758,5.51045515e-02
91,2,3.94232191,-1.109818,2.67498622e-02
92,2,3.99493123,-1.182323,4.62598372e-02
93,2,4.04754055,-1.245711,5.44738219e-02
94,2,4.10014987,-1.299418,1.94047841e-02
95,2,4.15275899,-1.343739,2.75140332e-02
96,2,4.20536831,-1.378237,1.17609371e-02
97,2,4.25797763,-1.402944,6.36349321e-03
98,2,4.31058696,-1.417777,1.23823127e-03
99,2,4.36319628,-1.422833,4.15294870e-05
0,3,0.00000000,-0.221237,1.31368962e-02
1,3,0.06074799,-0.273253,5.00098794e-01
2,3,0.12149598,-0.417348,4.52721366e-01
3,3,0.18224397,-0.620436,3.96779645e-01
4,3,0.24299205,-0.854280,3.42874312e-01
5,3,0.30373983,-1.099562,2.94114494e-01
6,3,0.36448784,-1.345517,2.50690825e-01
7,3,0.42523585,-1.584481,2.11962296e-01
8,3,0.48598386,-1.811733,1.77281673e-01
9,3,0.54673188,-2.024671,1.46203695e-01
10,3,0.60747989,-2.220993,1.18383492e-01
11,3,0.66822790,-2.399221,9.36194985e-02
12,3,0.72897591,-2.558338,7.17975237e-02
13,3,0.78972392,-2.697456,5.28622595e-02
14,3,0.85047193,-2.816014,3.67979918e-02
15,3,0.91121971,-2.913496,2.36070699e-02
16,3,0.97196773,-2.989660,1.33148998e-02
17,3,1.03271574,-3.044267,5.94710271e-03
18,3,1.09346375,-3.077077,1.51798726e-03
19,3,1.15421176,-3.088023,4.01006592e-05
20,3,1.15421176,-3.088023,4.01001080e-05
21,3,1.18458576,-3.097704,2.01543280e-03
22,3,1.21495976,-3.126067,7.74706991e-03
23,3,1.24533376,-3.171205,1.67183358e-02
24,3,1.27570776,-3.230427,2.82358211e-02
25,3,1.30608176,-3.300545,4.15947563e-02
26,3,1.33645576,-3.378349,5.61759949e-02
27,3,1.36682976,-3.460868,7.15060178e-02
28,3,1.39720381,-3.545310,8.71517136e-02
29,3,1.42757781,-3.629326,1.02822988e-01
30,3,1.45795159,-3.710911,1.18277135e-01
31,3,1.48832560,-3.788257,1.33269476e-01
32,3,1.51869960,-3.859926,1.47594130e-01
33,3,1.54907361,-3.924565,1.61004922e-01
34,3,1.57944761,-3.981093,1.73284777e-01
35,3,1.60982162,-4.028638,1.84200818e-01
36,3,1.64019563,-4.066409,1.93532958e-01
37,3,1.67056963,-4.093817,2.01076096e-01
38,3,1.70094364,-4.110419,2.06662521e-01
39,3,1.73131764,-4.115970,2.10142049e-01
40,3,1.73131764,-4.115970,2.10142079e-01
41,3,1.75279515,-4.065517,1.40105454e-01
42,3,1.77427297,-4.006250,1.31878311e-01
43,3,1.79575048,-3.938490,1.23310894e-01
44,3,1.81722830,-3.862762,1.14476095e-01
45,3,1.83870581,-3.779723,1.05443872e-01
46,3,1.86018364,-3.690187,9.62766088e-02
47,3,1.88166114,-3.595116,8.70264233e-02
48,3,1.90313897,-3.495610,7.77336977e-02
49,3,1.92461647,-3.393066,6.84391056e-02
50,3,1.94609430,-3.289015,5.91710075e-02
51,3,1.96757180,-3.185156,4.99868573e-02
52,3,1.98904963,-3.083567,4.09519768e-02
53,3,2.01052713,-2.986564,3.21749439e-02
54,3,2.03200496,-2.896860,2.38441586e-02
55,3,2.05348246,-2.817356,1.62125154e-02
56,3,2.07496029,-2.750976,9.61891176e-03
57,3,2.09643779,-2.700999,4.48009404e-03
58,3,2.11791562,-2.669834,1.19082165e-03
59,3,2.13939312,-2.659237,5.41234261e-05
60,3,2.13939312,-2.659237,5.41234439e-05
61,3,2.20382612,-2.519168,5.13073511e-05
62,3,2.26825912,-2.362696,4.81834860e-05
63,3,2.33269211,-2.191907,4.47896429e-05
64,3,2.39712495,-2.009155,4.11622577e-05
65,3,2.46155794,-1.817763,3.73525144e-05
66,3,2.52599094,-1.621230,3.34051643e-05
67,3,2.59042394,-1.423757,2.93742847e-05
68,3,2.65485693,-1.229855,2.53229110e-05
69,3,2.71928993,-1.044774,2.13282823e-05
70,3,2.78372276,-0.873833,1.74754234e-05
71,3,2.84815576,-0.720502,1.38632062e-05
72,3,2.91258876,-0.588153,1.05814338e-05
73,3,2.97702175,-0.478361,7.70625442e-06
74,3,3.04145475,-0.390914,5.28694637e-06
75,3,3.10588775,-0.324440,3.34266259e-06
76,3,3.17032058,-0.276357,1.86710809e-06
77,3,3.23475363,-0.244265,8.39095689e-07
78,3,3.29918661,-0.225970,2.34363295e-07
79,3,3.36361957,-0.221237,2.56729097e-01
80,3,3.36361957,-0.221237,1.26431084e-01
81,3,3.41622887,-0.236100,3.74124322e-01
82,3,3.46883817,-0.282174,5.14533890e-01
83,3,3.52144747,-0.352540,2.65431116e-01
84,3,3.57405686,-0.440122,1.97811520e-01
85,3,3.62666598,-0.538050,2.27475039e-01
86,3,3.67927530,-0.640874,2.33437817e-01
87,3,3.73188462,-0.744147,4.80091319e-02
88,3,3.78449394,-0.844362,7.74519053e-02
89,3,3.83710326,-0.939896,2.04543188e-01
90,3,3.88971258,-1.028758,1.35850715e-01
91,3,3.94232191,-1.109818,1.23876424e-01
92,3,3.99493123,-1.182323,6.89137539e-02
93,3,4.04754055,-1.245711,3.00702677e-02
94,3,4.10014987,-1.299418,3.93013594e-02
95,3,4.15275899,-1.343739,1.01000282e-02
96,3,4.20536831,-1.378237,9.46920103e-03
97,3,4.25797763,-1.402944,3.18962113e-03
98,3,4.31058696,-1.417777,1.31601669e-03
99,3,4.36319628,-1.422833,1.82670469e-04
0,4,0.00000000,2.274995,4.47461777e-03
1,4,0.06074799,2.244732,1.16828079e-03
2,4,0.12149598,2.154349,1.59299338e-03
3,4,0.18224397,2.016423,2.25868529e-03
4,4,0.24299205,1.845019,3.12185517e-03
5,4,0.30373983,1.653898,4.14267527e-03
6,4,0.36448784,1.454130,5.28835166e-03
7,4,0.42523585,1.254906,6.53034741e-03
8,4,0.48598386,1.063070,7.84325296e-03
9,4,0.54673188,0.883751,9.20393302e-03
10,4,0.60747989,0.720924,1.05901447e-02
11,4,0.66822790,0.577793,1.19810032e-02
12,4,0.72897591,0.456413,1.33584702e-02
13,4,0.78972392,0.359191,1.47072534e-02
14,4,0.85047193,0.287551,1.60143313e-02
15,4,0.91121971,0.243231,1.72704955e-02
16,4,0.97196773,0.226879,1.84721217e-02
17,4,1.03271574,0.240200,1.96190445e-02
18,4,1.09346375,0.284534,2.07175376e-02
19,4,1.15421176,0.360751,4.17361250e-02
20,4,1.15421176,0.360751,4.17363496e-02
21,4,1.18458576,0.378034,3.47353633e-02
22,4,1.21495976,0.429218,2.33114576e-02
23,4,1.24533376,0.512893,1.42287879e-02
24,4,1.27570776,0.625517,8.02849150e-03
25,4,1.30608176,0.764456,4.13649163e-03
26,4,1.33645576,0.926614,2.00043392e-03
27,4,1.36682976,1.109305,1.12323452e-03
28,4,1.39720381,1.309518,1.08394990e-03
29,4,1.42757781,1.525288,1.55357603e-03
30,4,1.45795159,1.754526,2.27188460e-03
31,4,1.48832560,1.995871,3.04761869e-03
32,4,1.51869960,2.247569,3.71492287e-03
33,4,1.54907361,2.508368,4.13686570e-03
34,4,1.57944761,2.777064,4.16762073e-03
35,4,1.60982162,3.050460,3.64508982e-03
36,4,1.64019563,3.325448,2.44124536e-03
37,4,1.67056963,3.593549,9.78274903e-04
38,4,1.70094364,3.828788,4.74912079e-03
39,4,1.73131764,3.942405,2.97641743e-03
40,4,1.73131764,3.942405,2.97692473e-03
41,4,1.75279515,3.837369,4.77381308e-02
42,4,1.77427297,3.652729,6.66716687e-02
43,4,1.79575048,3.435041,7.83069357e-02
44,4,1.81722830,3.206234,8.64248855e-02
45,4,1.83870581,2.975236,9.29691538e-02
46,4,1.86018364,2.746290,9.88214262e-02
47,4,1.88166114,2.521870,1.04412336e-01
48,4,1.90313897,2.303456,1.09977292e-01
49,4,1.92461647,2.093182,1.15635060e-01
50,4,1.94609430,1.891880,1.21466558e-01
51,4,1.96757180,1.702051,1.27483408e-01
52,4,1.98904963,1.525161,1.33664058e-01
53,4,2.01052713,1.363358,1.39926007e-01
54,4,2.03200496,1.219159,1.46103835e-01
55,4,2.05348246,1.095297,1.51955448e-01
56,4,2.07496029,0.995251,1.57159851e-01
57,4,2.09643779,0.920814,1.61293994e-01
58,4,2.11791562,0.875006,1.63979932e-01
59,4,2.13939312,0.859611,1.64927997e-01
60,4,2.13939312,0.859611,1.64927998e-01
61,4,2.20382612,1.022667,1.63990049e-01
62,4,2.26825912,1.205036,1.62774967e-01
63,4,2.33269211,1.403751,1.61144365e-01
64,4,2.39712495,1.615620,1.58909608e-01
65,4,2.46155794,1.834222,1.55712154e-01
66,4,2.52599094,2.052884,1.51043084e-01
67,4,2.59042394,2.261745,1.44139451e-01
68,4,2.65485693,2.448497,1.34081707e-01
69,4,2.71928993,2.598664,1.20236761e-01
70,4,2.78372276,2.700806,1.03086745e-01
71,4,2.84815576,2.751308,8.46058657e-02
72,4,2.91258876,2.756410,6.73311873e-02
73,4,2.97702175,2.728260,5.30225709e-02
74,4,3.04145475,2.624919,4.82477989e-05
75,4,3.10588775,2.499518,4.99497319e-05
76,4,3.17032058,2.401936,5.13071750e-05
77,4,3.23475363,2.332191,5.22950760e-05
78,4,3.29918661,2.290323,5.28952596e-05
79,4,3.36361957,2.274995,4.47462662e-03
80,4,3.36361957,2.274995,4.47461840e-03
81,4,3.41622887,2.299708,1.31672229e-02
82,4,3.46883817,2.333157,2.14283932e-03
83,4,3.52144747,2.315336,1.16323836e-03
84,4,3.57405686,2.255115,6.88514317e-04
85,4,3.62666598,2.169645,4.46160619e-04
86,4,3.67927530,2.070163,3.07456976e-04
87,4,3.73188462,1.964771,2.19103264e-04
88,4,3.78449394,1.858751,1.58718315e-04
89,4,3.83710326,1.755657,1.15590483e-04
90,4,3.88971258,1.658128,8.39110225e-05
91,4,3.94232191,1.568001,6.02619288e-05
92,4,3.99493123,1.486340,4.24565306e-05
93,4,4.04754055,1.414128,2.89816223e-05
94,4,4.10014987,1.352965,1.88621328e-05
95,4,4.15275899,1.302102,1.14866814e-05
96,4,4.20536831,1.262291,6.21677467e-06
97,4,4.25797763,1.233807,2.69029666e-06
98,4,4.31058696,1.216620,6.66669373e-07
99,4,4.36319628,1.210881,7.25218582e-09
0,5,0.00000000,2.274995,3.80051181e-05
1,5,0.06074799,2.344461,3.92419719e-03
2,5,0.12149598,2.532908,4.73155360e-03
3,5,0.18224397,2.809689,5.34922735e-03
4,5,0.24299205,3.146167,5.56728188e-03
5,5,0.30373983,3.523605,5.44476002e-03
6,5,0.36448784,3.928399,5.08458880e-03
7,5,0.42523585,3.766002,4.00478955e-02
8,5,0.48598386,3.391923,3.70530370e-02
9,5,0.54673188,2.987801,3.45906382e-02
10,5,0.60747989,2.587837,3.26163341e-02
11,5,0.66822790,2.207108,3.09638959e-02
12,5,0.72897591,1.854986,2.95173835e-02
13,5,0.78972392,1.536719,2.82216092e-02
14,5,0.85047193,1.252390,2.70314246e-02
15,5,0.91121971,1.003715,2.59222739e-02
16,5,0.97196773,0.790614,2.48603835e-02
17,5,1.03271574,0.612883,2.38294821e-02
18,5,1.09346375,0.469881,2.28077576e-02
19,5,1.15421176,0.360751,1.81587073e-03
20,5,1.15421176,0.360751,1.81564882e-03
21,5,1.18458576,0.378034,8.51539692e-03
22,5,1.21495976,0.429218,1.90631021e-02
23,5,1.24533376,0.512893,2.67700807e-02
24,5,1.27570776,0.625517,3.11940949e-02
25,5,1.30608176,0.764456,3.30153655e-02
26,5,1.33645576,0.926614,3.28795872e-02
27,5,1.36682976,1.109305,3.13513452e-02
28,5,1.39720381,1.309518,2.89077389e-02
29,5,1.42757781,1.525288,2.59028521e-02
30,5,1.45795159,1.754526,2.25980441e-02
31,5,1.48832560,1.995871,1.91638863e-02
32,5,1.51869960,2.247569,1.57076318e-02
33,5,1.54907361,2.508368,1.23111100e-02
34,5,1.57944761,2.777064,8.98732151e-03
35,5,1.60982162,3.050460,5.75924464e-03
36,5,1.64019563,3.325448,2.68636962e-03
37,5,1.67056963,3.593549,2.96184368e-04
38,5,1.70094364,3.828788,2.11574245e-03
39,5,1.73131764,3.942405,6.71744293e-02
40,5,1.73131764,3.942405,6.71739237e-02
41,5,1.75279515,3.977453,7.24362581e-02
42,5,1.77427297,3.993789,9.51780206e-02
43,5,1.79575048,3.995050,1.14247104e-01
44,5,1.81722830,3.987634,1.28979812e-01
45,5,1.83870581,3.974346,1.40160557e-01
46,5,1.86018364,3.957735,1.48655423e-01
47,5,1.88166114,3.939508,1.55187198e-01
48,5,1.90313897,3.920883,1.60283623e-01
49,5,1.92461647,3.902477,1.64319509e-01
50,5,1.94609430,3.884730,1.67533182e-01
51,5,1.96757180,3.868368,1.70138812e-01
52,5,1.98904963,3.853489,1.72244778e-01
53,5,2.01052713,3.839893,1.73949391e-01
54,5,2.03200496,3.828516,1.75297765e-01
55,5,2.05348246,3.819082,1.76348633e-01
56,5,2.07496029,3.811827,1.77144171e-01
57,5,2.09643779,3.806493,1.77689188e-01
58,5,2.11791562,3.803278,1.78008618e-01
59,5,2.13939312,3.802232,1.78127222e-01
60,5,2.13939312,3.802232,1.78127215e-01
61,5,2.20382612,4.605246,1.72174788e-01
62,5,2.26825912,5.396746,1.28445013e-01
63,5,2.33269211,5.788534,1.79462600e-05
