k_index,band_index,k_distance,energy_eV,weight
73,11,2.97702175,10.731252,1.53457865e-04
74,11,3.04145475,10.667642,1.79440811e-04
75,11,3.10588775,10.653806,2.08012741e-04
76,11,3.17032058,10.684899,2.37309769e-04
77,11,3.23475363,10.743953,2.63915959e-04
78,11,3.29918661,10.801488,2.83274033e-04
79,11,3.36361957,10.822728,2.03219715e-05
80,11,3.36361957,10.822728,2.03209141e-05
81,11,3.41622887,10.784795,2.13320048e-05
82,11,3.46883817,10.673344,2.46933714e-05
83,11,3.52144747,10.516833,3.14360289e-05
84,11,3.57405686,10.349258,4.41638072e-05
85,11,3.62666598,10.216837,6.84088658e-05
86,11,3.67927530,10.179490,1.10314398e-04
87,11,3.73188462,10.318658,1.57345524e-04
88,11,3.78449394,10.652245,1.79148763e-04
89,11,3.83710326,11.121407,1.75658124e-04
90,11,3.88971258,11.666553,1.60997161e-04
91,11,3.94232191,12.245464,1.42747391e-04
92,11,3.99493123,12.815947,1.23051577e-04
93,11,4.04754055,13.311784,1.00317390e-04
94,11,4.10014987,13.602422,1.37135225e-02
95,11,4.15275899,13.015949,2.36068771e-02
96,11,4.20536831,12.426351,8.61026131e-03
97,11,4.25797763,11.851412,1.86361145e-02
98,11,4.31058696,11.321113,3.01420812e-02
99,11,4.36319628,11.010095,8.37445329e-05
0,12,0.00000000,10.822728,5.51286056e-04
1,12,0.06074799,10.846622,1.02914917e-03
2,12,0.12149598,10.910313,1.23799037e-03
3,12,0.18224397,11.016333,1.57402764e-03
4,12,0.24299205,11.164296,2.01913676e-03
5,12,0.30373983,11.355910,2.55104571e-03
6,12,0.36448784,11.584741,3.13607100e-03
7,12,0.42523585,11.850341,3.74327545e-03
8,12,0.48598386,12.150350,4.34119944e-03
9,12,0.54673188,12.468299,4.89217447e-03
10,12,0.60747989,12.785547,5.35915433e-03
11,12,0.66822790,13.057650,5.67102733e-03
12,12,0.72897591,13.198087,5.67855807e-03
13,12,0.78972392,13.122071,5.40898216e-03
14,12,0.85047193,13.118528,2.62599417e-02
15,12,0.91121971,13.334138,2.34420913e-02
16,12,0.97196773,13.376436,2.02293432e-02
17,12,1.03271574,13.253234,1.69977768e-02
18,12,1.09346375,12.767689,6.79554292e-03
19,12,1.15421176,12.648925,5.78470225e-06
20,12,1.15421176,12.648925,5.81030958e-06
21,12,1.18458576,12.688796,5.49743304e-03
22,12,1.21495976,12.822789,8.35449494e-03
23,12,1.24533376,13.051138,7.78248901e-03
24,12,1.27570776,13.341012,6.28812225e-03
25,12,1.30608176,13.664647,4.96814729e-03
26,12,1.33645576,14.006766,3.97222893e-03
27,12,1.36682976,14.358662,3.25090084e-03
28,12,1.39720381,14.713812,2.71234996e-03
29,12,1.42757781,15.068216,2.31115712e-03
30,12,1.45795159,15.415296,1.99600738e-03
31,12,1.48832560,15.735894,1.70606215e-03
32,12,1.51869960,15.992078,1.27244228e-03
33,12,1.54907361,16.124975,5.15397913e-04
34,12,1.57944761,16.142470,4.86177936e-04
35,12,1.60982162,16.112061,4.09573818e-03
36,12,1.64019563,16.073330,4.52892305e-03
37,12,1.67056963,16.040432,4.49522251e-03
38,12,1.70094364,16.019954,4.40072590e-03
39,12,1.73131764,16.013269,4.27656183e-03
40,12,1.73131764,16.013269,4.27657427e-03
41,12,1.75279515,15.904599,4.45586290e-03
42,12,1.77427297,15.798912,4.25747232e-03
43,12,1.79575048,15.698660,4.08810538e-03
44,12,1.81722830,15.604185,3.94415510e-03
45,12,1.83870581,15.515978,3.82789779e-03
46,12,1.86018364,15.434221,3.74331798e-03
47,12,1.88166114,15.358880,3.69661872e-03
48,12,1.90313897,15.289687,3.69838775e-03
49,12,1.92461647,15.226486,3.75974481e-03
50,12,1.94609430,15.168468,3.90473365e-03
51,12,1.96757180,15.115463,4.16545575e-03
52,12,1.98904963,15.066300,4.59802856e-03
53,12,2.01052713,15.019534,5.29279255e-03
54,12,2.03200496,14.972687,6.41379756e-03
55,12,2.05348246,14.921601,8.21338885e-03
56,12,2.07496029,14.905886,2.83234570e-03
57,12,2.09643779,15.025974,2.96161653e-03
58,12,2.11791562,15.126305,3.32023014e-03
59,12,2.13939312,15.172913,3.71172128e-03
60,12,2.13939312,15.172913,3.71172112e-03
61,12,2.20382612,15.029316,2.60574901e-02
62,12,2.26825912,15.333100,1.36217609e-05
63,12,2.33269211,15.484666,2.19385541e-05
64,12,2.39712495,15.022681,1.42276759e-05
65,12,2.46155794,14.131803,8.91879968e-06
66,12,2.52599094,13.195347,4.80939805e-06
67,12,2.59042394,12.963624,3.09572898e-04
68,12,2.65485693,13.117862,2.27610312e-04
69,12,2.71928993,13.470587,8.48267938e-05
70,12,2.78372276,13.274738,1.56213291e-07
71,12,2.84815576,12.742649,2.07659582e-05
72,12,2.91258876,12.241778,5.51824820e-05
73,12,2.97702175,11.822122,9.83416363e-05
74,12,3.04145475,11.488964,1.44298069e-04
75,12,3.10588775,11.235044,1.86670458e-04
76,12,3.17032058,11.048081,2.21114843e-04
77,12,3.23475363,10.922229,2.45927379e-04
78,12,3.29918661,10.849111,2.60746757e-04
79,12,3.36361957,10.822728,2.11054037e-04
80,12,3.36361957,10.822728,3.92104249e-04
81,12,3.41622887,10.889489,5.82845339e-04
82,12,3.46883817,11.072575,7.75405666e-04
83,12,3.52144747,11.353993,2.66888833e-04
84,12,3.57405686,11.711286,7.06729298e-04
85,12,3.62666598,12.125878,5.26567086e-04
86,12,3.67927530,12.582440,4.32214136e-04
87,12,3.73188462,13.068289,4.75761025e-04
88,12,3.78449394,13.570550,4.27370713e-04
89,12,3.83710326,14.061474,4.31447997e-04
90,12,3.88971258,14.487827,6.74041431e-05
91,12,3.94232191,14.715523,3.35956395e-03
92,12,3.99493123,14.577287,4.90057363e-03
93,12,4.04754055,14.148369,9.50540222e-03
94,12,4.10014987,13.602422,8.93087351e-03
95,12,4.15275899,13.015949,5.15315595e-03
96,12,4.20536831,12.426351,2.61516688e-02
97,12,4.25797763,11.851412,1.96092200e-02
98,12,4.31058696,11.321113,5.19338443e-04
99,12,4.36319628,11.010095,8.94698435e-05
0,13,0.00000000,10.822728,4.60248927e-04
1,13,0.06074799,10.898141,1.14219464e-03
2,13,0.12149598,11.083295,3.38238268e-03
3,13,0.18224397,11.325101,5.24975765e-03
4,13,0.24299205,11.587036,6.33632461e-03
5,13,0.30373983,11.857184,6.79825754e-03
6,13,0.36448784,12.136838,6.85704863e-03
7,13,0.42523585,12.432266,6.65954572e-03
8,13,0.48598386,12.750070,6.28722259e-03
9,13,0.54673188,13.095972,5.78257429e-03
10,13,0.60747989,13.474745,5.17154792e-03
11,13,0.66822790,13.893457,4.48097433e-03
12,13,0.72897591,14.347145,3.72596714e-03
13,13,0.78972392,14.842557,2.95381872e-03
14,13,0.85047193,15.055748,2.89273799e-03
15,13,0.91121971,14.448588,3.70051128e-03
16,13,0.97196773,13.864237,4.62162416e-03
17,13,1.03271574,13.303791,5.65470882e-03
18,13,1.09346375,12.998182,1.40579646e-02
19,13,1.15421176,12.648925,2.29799673e-02
20,13,1.15421176,12.648925,2.29799414e-02
21,13,1.18458576,12.688796,1.95842486e-02
22,13,1.21495976,12.822789,1.96463197e-02
23,13,1.24533376,13.051138,1.96690866e-02
24,13,1.27570776,13.341012,1.87007353e-02
25,13,1.30608176,13.664647,1.73541996e-02
26,13,1.33645576,14.006766,1.59535654e-02
27,13,1.36682976,14.358662,1.46243423e-02
28,13,1.39720381,14.713812,1.34471257e-02
29,13,1.42757781,15.068216,1.24688360e-02
30,13,1.45795159,15.415296,1.17418144e-02
31,13,1.48832560,15.735894,1.13044847e-02
32,13,1.51869960,15.992078,1.08823570e-02
33,13,1.54907361,16.124975,9.68775072e-03
34,13,1.57944761,16.142470,7.73767974e-03
35,13,1.60982162,16.112061,3.07100111e-03
36,13,1.64019563,16.073330,2.16236163e-03
37,13,1.67056963,16.040432,2.00698386e-03
38,13,1.70094364,16.019954,2.06627181e-03
39,13,1.73131764,16.013269,2.22396144e-03
40,13,1.73131764,16.013269,2.22394970e-03
41,13,1.75279515,16.116076,1.92474377e-03
42,13,1.77427297,16.203064,2.05342682e-03
43,13,1.79575048,16.270627,2.19855730e-03
44,13,1.81722830,16.313717,2.33482591e-03
45,13,1.83870581,16.329602,2.43217450e-03
46,13,1.86018364,16.319182,2.46790071e-03
47,13,1.88166114,16.286583,2.43957211e-03
48,13,1.90313897,16.237449,2.36083253e-03
49,13,1.92461647,16.177153,2.25073709e-03
50,13,1.94609430,16.109825,2.12453202e-03
51,13,1.96757180,16.038345,1.99265686e-03
52,13,1.98904963,15.964180,1.86098774e-03
53,13,2.01052713,15.887602,1.72638535e-03
54,13,2.03200496,15.808921,1.59579461e-03
55,13,2.05348246,15.699235,5.07499306e-03
56,13,2.07496029,15.544713,3.80551684e-03
57,13,2.09643779,15.424969,2.08536140e-03
58,13,2.11791562,15.351456,5.92923792e-04
59,13,2.13939312,15.328357,1.04239063e-05
60,13,2.13939312,15.328357,1.04238997e-05
61,13,2.20382612,15.153339,9.25487625e-07
62,13,2.26825912,15.409789,2.50511245e-02
63,13,2.33269211,15.772961,2.34365633e-02
64,13,2.39712495,16.110075,2.13492716e-02
65,13,2.46155794,16.429155,1.89136729e-02
66,13,2.52599094,16.496413,6.54738801e-06
67,13,2.59042394,15.724878,1.13995717e-05
68,13,2.65485693,14.989507,2.60592825e-05
69,13,2.71928993,14.447326,8.71977785e-05
70,13,2.78372276,14.766306,1.21909701e-04
71,13,2.84815576,15.362452,6.16012222e-04
72,13,2.91258876,14.613544,1.39721545e-04
73,13,2.97702175,13.858646,3.54485627e-04
74,13,3.04145475,13.126806,1.01279792e-03
75,13,3.10588775,12.440528,1.82309254e-03
76,13,3.17032058,11.823754,2.36606350e-03
77,13,3.23475363,11.310862,2.16239789e-03
78,13,3.29918661,10.955625,1.16038563e-03
79,13,3.36361957,10.822728,8.00480118e-04
80,13,3.36361957,10.822728,6.19431218e-04
81,13,3.41622887,10.889489,5.00866516e-04
82,13,3.46883817,11.072575,4.13832585e-04
83,13,3.52144747,11.353993,9.03931263e-04
84,13,3.57405686,11.711286,2.90875859e-04
85,13,3.62666598,12.125878,2.25875621e-04
86,13,3.67927530,12.582440,1.22070803e-04
87,13,3.73188462,13.068289,4.11409112e-05
88,13,3.78449394,13.570550,3.36315738e-04
89,13,3.83710326,14.061474,1.05888999e-03
90,13,3.88971258,14.487827,3.10521167e-03
91,13,3.94232191,14.715523,3.35548240e-03
92,13,3.99493123,14.577287,6.89070294e-03
93,13,4.04754055,14.148369,7.48608642e-03
94,13,4.10014987,13.613470,7.17108083e-05
95,13,4.15275899,13.616008,4.35224671e-05
96,13,4.20536831,13.381619,2.50512831e-05
97,13,4.25797763,13.050858,1.36370629e-05
98,13,4.31058696,12.745836,4.74645440e-06
99,13,4.36319628,12.610695,4.10949247e-08
0,14,0.00000000,14.790353,3.49827439e-06
1,14,0.06074799,14.881885,6.35803857e-06
2,14,0.12149598,15.151778,1.55738119e-05
3,14,0.18224397,15.586005,2.52257541e-05
4,14,0.24299205,16.160873,2.21529003e-05
5,14,0.30373983,16.847476,6.30079085e-06
6,14,0.36448784,17.614560,2.37241642e-06
7,14,0.42523585,18.433157,5.03051297e-05
8,14,0.48598386,17.966993,4.86002560e-03
9,14,0.54673188,17.325598,6.18500624e-03
10,14,0.60747989,16.745566,7.39273403e-03
11,14,0.66822790,16.272650,7.97877087e-03
12,14,0.72897591,15.989634,7.15248569e-03
13,14,0.78972392,15.686110,2.19877631e-03
14,14,0.85047193,15.379398,2.20650484e-03
15,14,0.91121971,15.957133,1.53226779e-03
16,14,0.97196773,16.569050,9.72537573e-04
17,14,1.03271574,17.207193,5.59191995e-04
18,14,1.09346375,17.849333,3.04827076e-04
19,14,1.15421176,18.436794,3.70671750e-04
20,14,1.15421176,18.436794,3.70670957e-04
21,14,1.18458576,18.386747,3.76359553e-04
22,14,1.21495976,18.258969,3.94079985e-04
23,14,1.24533376,18.091153,4.25967682e-04
24,14,1.27570776,17.906013,4.68452497e-04
25,14,1.30608176,17.717266,5.17431549e-04
26,14,1.33645576,17.531983,5.65432073e-04
27,14,1.36682976,17.355232,5.99511061e-04
28,14,1.39720381,17.189594,6.03260969e-04
29,14,1.42757781,17.040050,5.49058564e-04
30,14,1.45795159,16.912552,3.95612528e-04
31,14,1.48832560,16.823962,1.36762699e-04
32,14,1.51869960,16.809962,3.53770263e-05
33,14,1.54907361,16.933630,3.85755433e-04
34,14,1.57944761,17.184375,7.22816093e-04
35,14,1.60982162,17.486592,9.23253936e-04
36,14,1.64019563,17.789953,1.17401991e-03
37,14,1.67056963,18.023803,2.20234858e-03
38,14,1.70094364,18.102944,4.51274871e-03
39,14,1.73131764,18.114348,3.23265277e-03
40,14,1.73131764,18.114348,3.23267438e-03
41,14,1.75279515,17.992803,1.64298267e-03
42,14,1.77427297,17.884294,1.29427999e-03
43,14,1.79575048,17.795154,9.68433860e-04
44,14,1.81722830,17.727069,6.66249125e-04
45,14,1.83870581,17.676019,4.10431252e-04
46,14,1.86018364,17.562552,4.03443629e-03
47,14,1.88166114,17.349514,4.41458828e-03
48,14,1.90313897,17.132930,4.79564010e-03
49,14,1.92461647,16.916780,5.16329323e-03
50,14,1.94609430,16.699418,5.49267773e-03
51,14,1.96757180,16.485997,5.77860632e-03
52,14,1.98904963,16.276297,5.97039136e-03
53,14,2.01052713,16.073230,6.00572643e-03
54,14,2.03200496,15.878761,5.76091646e-03
55,14,2.05348246,15.727432,1.45594200e-03
56,14,2.07496029,15.643006,1.28632494e-03
57,14,2.09643779,15.557078,1.03467593e-03
58,14,2.11791562,15.478065,6.00859403e-04
59,14,2.13939312,15.438804,1.81273112e-04
60,14,2.13939312,15.438804,1.81273113e-04
61,14,2.20382612,15.725243,1.45259782e-03
62,14,2.26825912,16.266058,3.45344669e-04
63,14,2.33269211,16.550898,4.34601268e-07
64,14,2.39712495,16.358283,1.25200163e-05
65,14,2.46155794,16.624232,1.93581474e-05
66,14,2.52599094,16.700570,1.61625979e-02
67,14,2.59042394,16.879563,1.29512273e-02
68,14,2.65485693,16.879334,9.06093632e-03
69,14,2.71928993,16.600906,5.01866725e-03
70,14,2.78372276,16.055238,2.10986630e-03
71,14,2.84815576,15.642135,8.82223863e-05
72,14,2.91258876,16.651118,6.76371558e-05
73,14,2.97702175,17.415825,5.77531656e-06
74,14,3.04145475,16.781749,9.65123307e-06
75,14,3.10588775,16.166137,1.16136437e-05
76,14,3.17032058,15.619451,1.12358256e-05
77,14,3.23475363,15.181082,8.62669587e-06
78,14,3.29918661,14.892178,5.16644726e-06
79,14,3.36361957,14.790353,3.49828173e-06
80,14,3.36361957,14.790353,3.49827844e-06
81,14,3.41622887,14.858479,3.41471846e-06
82,14,3.46883817,15.053277,3.19344150e-06
83,14,3.52144747,15.352848,2.89281806e-06
84,14,3.57405686,15.732201,2.56592796e-06
85,14,3.62666598,16.170095,2.23255459e-06
86,14,3.67927530,16.640360,1.91147057e-06
87,14,3.73188462,17.111318,1.56553650e-06
88,14,3.78449394,17.507857,1.14143777e-06
89,14,3.83710326,17.655505,8.09858649e-07
90,14,3.88971258,17.239492,9.05214971e-04
91,14,3.94232191,16.923703,1.17389435e-03
92,14,3.99493123,16.675766,4.93993131e-06
93,14,4.04754055,16.364977,1.15981996e-05
94,14,4.10014987,16.279373,2.52411948e-05
95,14,4.15275899,16.517682,4.03226563e-05
96,14,4.20536831,17.032274,4.73771648e-05
97,14,4.25797763,17.701132,4.84124278e-05
98,14,4.31058696,18.434742,4.97160518e-05
99,14,4.36319628,19.007652,6.81510426e-05
0,15,0.00000000,22.719198,1.39901521e-06
1,15,0.06074799,22.546671,1.02749816e-04
2,15,0.12149598,22.065225,3.37557820e-04
3,15,0.18224397,21.442135,6.72097733e-04
4,15,0.24299205,20.757139,1.13771147e-03
5,15,0.30373983,20.054746,1.76942035e-03
6,15,0.36448784,19.342403,2.60013902e-03
7,15,0.42523585,18.641315,3.63751141e-03
8,15,0.48598386,17.966993,3.20220171e-04
9,15,0.54673188,17.325598,3.06706133e-04
10,15,0.60747989,16.745566,3.43984460e-04
11,15,0.66822790,16.272650,5.02108261e-04
12,15,0.72897591,15.989635,9.36513643e-04
13,15,0.78972392,15.992210,4.96845108e-03
14,15,0.85047193,16.273939,2.92233014e-03
15,15,0.91121971,16.747693,1.67815123e-03
16,15,0.97196773,17.337832,9.92556866e-04
17,15,1.03271574,18.003016,5.93075284e-04
18,15,1.09346375,18.711444,3.19735755e-04
19,15,1.15421176,18.436794,4.84834891e-05
20,15,1.15421176,18.436794,4.84844962e-05
21,15,1.18458576,18.386747,6.19354993e-05
22,15,1.21495976,18.258969,8.33423239e-05
23,15,1.24533376,18.091153,9.48444858e-05
24,15,1.27570776,17.906013,9.66221987e-05
25,15,1.30608176,17.717266,9.27483123e-05
26,15,1.33645576,17.531983,8.61943360e-05
27,15,1.36682976,17.355232,7.83549951e-05
28,15,1.39720381,17.189594,7.09003948e-05
29,15,1.42757781,17.040050,6.36377876e-05
30,15,1.45795159,16.912552,5.96121143e-05
31,15,1.48832560,16.823962,7.93929522e-05
32,15,1.51869960,16.809962,3.04918493e-04
33,15,1.54907361,16.933630,1.38921726e-03
34,15,1.57944761,17.184375,2.67782943e-03
35,15,1.60982162,17.486592,3.43243669e-03
36,15,1.64019563,17.789953,4.05328206e-03
37,15,1.67056963,18.023803,3.82322977e-03
38,15,1.70094364,18.102944,2.25138982e-04
39,15,1.73131764,18.114348,4.50747470e-04
40,15,1.73131764,18.114348,4.50725911e-04
41,15,1.75279515,18.243378,1.81069961e-03
42,15,1.77427297,18.333372,1.91126856e-03
43,15,1.79575048,18.162267,2.89321601e-03
44,15,1.81722830,17.972497,3.28479596e-03
45,15,1.83870581,17.771179,3.65809356e-03
46,15,1.86018364,17.632356,2.23828988e-04
47,15,1.88166114,17.583590,1.10040617e-04
48,15,1.90313897,17.521006,5.21183231e-05
49,15,1.92461647,17.442721,2.59332122e-05
50,15,1.94609430,17.352514,1.50935200e-05
51,15,1.96757180,17.255580,1.05135156e-05
52,15,1.98904963,17.156821,8.73937372e-06
53,15,2.01052713,17.059382,7.73512727e-06
54,15,2.03200496,16.969591,7.76124994e-06
55,15,2.05348246,16.889843,7.95812167e-06
56,15,2.07496029,16.823822,8.19150943e-06
57,15,2.09643779,16.774022,8.22558164e-06
58,15,2.11791562,16.743130,7.99022426e-06
59,15,2.13939312,16.734622,7.49801381e-06
60,15,2.13939312,16.734622,7.49801493e-06
61,15,2.20382612,17.413512,2.07396981e-06
62,15,2.26825912,17.390007,7.11763520e-07
63,15,2.33269211,16.780357,7.22738474e-06
64,15,2.39712495,17.270579,1.63786603e-04
65,15,2.46155794,17.248218,5.03690576e-06
66,15,2.52599094,16.967113,2.16367230e-05
67,15,2.59042394,17.326962,2.18738277e-05
68,15,2.65485693,17.685157,2.04749408e-05
69,15,2.71928993,18.018601,1.70796969e-05
70,15,2.78372276,18.266586,1.08764128e-05
71,15,2.84815576,18.301537,3.14358162e-06
72,15,2.91258876,17.983229,1.73826606e-06
73,15,2.97702175,17.714571,5.62515451e-05
74,15,3.04145475,18.799180,5.08315089e-05
75,15,3.10588775,19.879223,5.01802938e-05
76,15,3.17032058,20.911364,5.55357433e-05
77,15,3.23475363,21.837410,7.08788805e-05
78,15,3.29918661,22.503265,9.90933494e-05
79,15,3.36361957,22.719198,1.39765047e-06
80,15,3.36361957,22.719198,1.39270753e-06
81,15,3.41622887,22.621420,1.31401118e-06
82,15,3.46883817,22.306203,1.16126057e-06
83,15,3.52144747,21.858488,5.41850261e-05
84,15,3.57405686,21.235373,4.40776737e-05
85,15,3.62666598,20.552574,1.07414423e-04
86,15,3.67927530,19.842388,7.53709164e-05
87,15,3.73188462,19.130628,1.01356110e-04
88,15,3.78449394,18.440632,4.24996311e-04
89,15,3.83710326,17.789934,1.09918410e-03
90,15,3.88971258,17.239492,9.16430097e-04
91,15,3.94232191,16.923703,2.46430838e-04
92,15,3.99493123,17.008209,4.57060529e-04
93,15,4.04754055,17.421751,2.56213910e-05
94,15,4.10014987,17.989504,4.33474688e-04
95,15,4.15275899,18.626343,3.38236679e-04
96,15,4.20536831,19.301538,1.86496776e-03
97,15,4.25797763,19.989633,2.07856395e-03
98,15,4.31058696,20.157782,1.93657634e-05
99,15,4.36319628,19.554761,4.51421309e-07
0,16,0.00000000,22.719198,6.68306703e-05
1,16,0.06074799,22.546671,3.28963305e-04
2,16,0.12149598,22.065225,4.36150566e-04
3,16,0.18224397,21.442135,4.85838278e-04
4,16,0.24299205,20.757139,4.84470870e-04
5,16,0.30373983,20.054746,4.52512647e-04
6,16,0.36448784,19.342403,4.06100916e-04
7,16,0.42523585,18.641315,3.58413779e-04
8,16,0.48598386,19.137204,2.66960613e-04
9,16,0.54673188,18.412211,4.72853955e-04
10,16,0.60747989,17.702257,7.59994607e-04
11,16,0.66822790,17.009889,1.13814428e-03
12,16,0.72897591,16.336952,1.61558077e-03
13,16,0.78972392,15.992210,1.66946583e-03
14,16,0.85047193,16.273939,2.32514206e-03
15,16,0.91121971,16.747693,2.65186178e-03
16,16,0.97196773,17.337832,2.70201914e-03
17,16,1.03271574,18.003016,2.61011999e-03
18,16,1.09346375,18.711444,2.57909618e-03
19,16,1.15421176,19.255671,9.55644592e-06
20,16,1.15421176,19.255671,9.55656809e-06
21,16,1.18458576,19.256795,6.27714977e-05
22,16,1.21495976,19.241778,1.85242172e-04
23,16,1.24533376,19.194951,3.31628887e-04
24,16,1.27570776,19.122315,4.90715189e-04
25,16,1.30608176,19.034741,6.64558219e-04
26,16,1.33645576,18.940225,8.52358477e-04
27,16,1.36682976,18.843777,1.04365052e-03
28,16,1.39720381,18.749089,1.24256639e-03
29,16,1.42757781,18.658716,1.43648699e-03
30,16,1.45795159,18.574507,1.61581108e-03
31,16,1.48832560,18.496961,1.75949110e-03
32,16,1.51869960,18.426123,1.85465575e-03
33,16,1.54907361,18.365897,1.87463943e-03
34,16,1.57944761,18.316741,1.78042338e-03
35,16,1.60982162,18.280500,1.47480693e-03
36,16,1.64019563,18.267413,6.83964227e-04
37,16,1.67056963,18.322540,1.34061315e-04
38,16,1.70094364,18.497276,5.81366215e-04
39,16,1.73131764,18.601261,1.12788198e-03
40,16,1.73131764,18.601261,1.12788689e-03
41,16,1.75279515,18.487621,2.50849743e-03
42,16,1.77427297,18.385029,2.96701664e-03
43,16,1.79575048,18.532224,2.51239007e-03
44,16,1.81722830,18.519350,2.92396905e-04
45,16,1.83870581,18.463471,2.33712464e-04
46,16,1.86018364,18.428678,1.81396538e-04
47,16,1.88166114,18.426012,1.31479809e-04
48,16,1.90313897,18.460181,8.68961463e-05
49,16,1.92461647,18.527892,5.20034694e-05
50,16,1.94609430,18.621337,2.84163916e-05
51,16,1.96757180,18.732932,1.42049956e-05
52,16,1.98904963,18.855398,6.41888229e-06
53,16,2.01052713,18.984317,2.52605911e-06
54,16,2.03200496,19.111169,1.36676051e-06
55,16,2.05348246,19.231832,1.83675886e-06
56,16,2.07496029,19.332430,8.90973824e-06
57,16,2.09643779,19.333768,3.98710008e-06
58,16,2.11791562,19.334540,1.42156730e-06
59,16,2.13939312,19.335132,8.65377100e-07
60,16,2.13939312,19.335132,8.65376329e-07
61,16,2.20382612,18.358093,1.18801944e-06
62,16,2.26825912,18.031916,2.88620902e-06
63,16,2.33269211,18.266697,5.53991876e-06
64,16,2.39712495,17.901353,5.27799484e-06
65,16,2.46155794,17.753136,5.99959873e-04
66,16,2.52599094,18.226331,1.16870772e-03
67,16,2.59042394,18.691476,1.77524275e-03
68,16,2.65485693,19.159061,2.34955147e-03
69,16,2.71928993,19.631417,2.85545179e-03
70,16,2.78372276,19.964691,3.21422669e-03
71,16,2.84815576,20.203211,2.99872415e-03
72,16,2.91258876,20.423671,4.16977399e-05
73,16,2.97702175,20.650020,3.95819793e-05
74,16,3.04145475,21.018323,3.70257345e-05
75,16,3.10588775,21.437804,3.54430202e-05
76,16,3.17032058,21.873957,3.48010730e-05
77,16,3.23475363,22.287136,3.52987969e-05
78,16,3.29918661,22.611051,3.68615762e-05
79,16,3.36361957,22.719198,4.38824334e-05
80,16,3.36361957,22.719198,1.30686046e-04
81,16,3.41622887,22.651069,1.33583901e-04
82,16,3.46883817,22.354804,7.45671760e-06
83,16,3.52144747,21.858488,4.26669523e-04
84,16,3.57405686,21.235373,3.20080671e-04
85,16,3.62666598,20.552574,8.49087477e-05
86,16,3.67927530,19.842388,3.58119337e-05
87,16,3.73188462,19.130628,1.39318149e-04
88,16,3.78449394,18.440632,2.24634677e-04
89,16,3.83710326,17.789934,1.94545790e-04
90,16,3.88971258,17.453136,1.12562176e-06
91,16,3.94232191,17.075878,2.24723161e-06
92,16,3.99493123,17.008209,1.02988263e-05
93,16,4.04754055,17.421751,3.31509127e-04
94,16,4.10014987,17.989504,3.44234927e-04
95,16,4.15275899,18.626343,1.00925799e-03
96,16,4.20536831,19.301538,4.89033497e-05
97,16,4.25797763,19.989633,3.42958227e-04
98,16,4.31058696,20.676291,4.36701596e-04
99,16,4.36319628,21.237225,1.57162439e-04
0,17,0.00000000,22.719198,1.93407183e-04
1,17,0.06074799,22.757619,2.55061806e-05
2,17,0.12149598,22.802377,7.49645388e-05
3,17,0.18224397,22.749868,2.56443791e-05
4,17,0.24299205,22.070749,1.60374512e-05
5,17,0.30373983,21.350066,2.00340953e-05
6,17,0.36448784,20.611371,5.36043584e-05
7,17,0.42523585,19.869806,1.31512324e-04
8,17,0.48598386,19.275570,1.88374624e-04
9,17,0.54673188,20.106565,4.41047562e-04
10,17,0.60747989,19.768662,2.22025431e-03
11,17,0.66822790,19.338188,1.74941703e-03
12,17,0.72897591,18.956024,1.18788427e-03
13,17,0.78972392,18.660009,6.08662852e-04
14,17,0.85047193,18.481510,1.74926756e-04
15,17,0.91121971,18.458478,4.73549438e-05
16,17,0.97196773,18.588426,2.03965688e-04
17,17,1.03271574,18.782752,3.58830704e-04
18,17,1.09346375,18.805466,2.82915720e-04
19,17,1.15421176,19.255671,3.37789829e-03
20,17,1.15421176,19.255671,3.37789796e-03
21,17,1.18458576,19.256795,3.39887879e-03
22,17,1.21495976,19.241778,3.36295125e-03
23,17,1.24533376,19.194951,3.19793825e-03
24,17,1.27570776,19.122315,2.95130087e-03
25,17,1.30608176,19.034741,2.66673356e-03
26,17,1.33645576,18.940225,2.36271301e-03
27,17,1.36682976,18.843777,2.05605460e-03
28,17,1.39720381,18.749089,1.74029980e-03
29,17,1.42757781,18.658716,1.42719836e-03
30,17,1.45795159,18.574507,1.12328763e-03
31,17,1.48832560,18.496961,8.47652856e-04
32,17,1.51869960,18.426123,6.09581691e-04
33,17,1.54907361,18.365897,4.12302558e-04
34,17,1.57944761,18.316741,2.68569481e-04
35,17,1.60982162,18.280500,1.88713712e-04
36,17,1.64019563,18.267413,2.51613435e-04
37,17,1.67056963,18.322540,9.01235921e-06
38,17,1.70094364,18.497276,8.72811522e-04
39,17,1.73131764,18.601261,1.58943254e-03
40,17,1.73131764,18.601261,1.58942813e-03
41,17,1.75279515,18.653473,5.79204341e-04
42,17,1.77427297,18.635102,4.65274444e-04
43,17,1.79575048,18.582307,3.66445758e-04
44,17,1.81722830,18.686335,2.60654815e-03
45,17,1.83870581,18.843321,2.66059401e-03
46,17,1.86018364,18.997641,2.57815155e-03
47,17,1.88166114,19.135727,2.13074951e-03
48,17,1.90313897,19.231484,1.20520448e-03
49,17,1.92461647,19.278167,5.29852007e-04
50,17,1.94609430,19.299490,2.53991136e-04
51,17,1.96757180,19.311451,1.37619251e-04
52,17,1.98904963,19.319058,8.04237880e-05
53,17,2.01052713,19.323532,4.86144121e-05
54,17,2.03200496,19.327342,2.91584510e-05
