k_index,band_index,k_distance,energy_eV,weight
69,0,2.71928993,-10.859598,4.16528988e-04
70,0,2.78372276,-11.100614,3.42781098e-04
71,0,2.84815576,-11.320138,2.74923030e-04
72,0,2.91258876,-11.516590,2.13402111e-04
73,0,2.97702175,-11.688792,1.58728360e-04
74,0,3.04145475,-11.835792,1.11418757e-04
75,0,3.10588775,-11.956914,7.19486246e-05
76,0,3.17032058,-12.051610,4.07543262e-05
77,0,3.23475363,-12.119498,1.82068259e-05
78,0,3.29918661,-12.160320,4.56714476e-06
79,0,3.36361957,-12.174008,1.69652769e-09
80,0,3.36361957,-12.174008,1.69651250e-09
81,0,3.41622887,-12.164855,5.00527220e-06
82,0,3.46883817,-12.137635,2.00003667e-05
83,0,3.52144747,-12.092341,4.49373352e-05
84,0,3.57405686,-12.029118,7.97398146e-05
85,0,3.62666598,-11.948130,1.24320455e-04
86,0,3.67927530,-11.849741,1.78574058e-04
87,0,3.73188462,-11.734281,2.42430453e-04
88,0,3.78449394,-11.602234,3.15889197e-04
89,0,3.83710326,-11.454415,3.98961381e-04
90,0,3.88971258,-11.291718,4.91863261e-04
91,0,3.94232191,-11.115499,5.94974714e-04
92,0,3.99493123,-10.927719,7.08905038e-04
93,0,4.04754055,-10.731246,8.34473235e-04
94,0,4.10014987,-10.530251,9.72489800e-04
95,0,4.15275899,-10.331492,1.12269630e-03
96,0,4.20536831,-10.145155,1.28150113e-03
97,0,4.25797763,-9.986820,1.43630651e-03
98,0,4.31058696,-9.877355,1.55818730e-03
99,0,4.36319628,-9.837738,1.60609446e-03
0,1,0.00000000,-0.221237,1.05652084e-10
1,1,0.06074799,-0.304028,3.37937539e-01
2,1,0.12149598,-0.533108,3.10610843e-01
3,1,0.18224397,-0.861308,2.81030427e-01
4,1,0.24299205,-1.249585,2.55061347e-01
5,1,0.30373983,-1.673052,2.33483707e-01
6,1,0.36448784,-2.117453,2.15515621e-01
7,1,0.42523585,-2.574406,2.00179856e-01
8,1,0.48598386,-3.038851,1.86674004e-01
9,1,0.54673188,-3.507869,1.74374614e-01
10,1,0.60747989,-3.979083,1.62836923e-01
11,1,0.66822790,-4.451056,1.51757102e-01
12,1,0.72897591,-4.921378,1.40879481e-01
13,1,0.78972392,-5.388366,1.30088077e-01
14,1,0.85047193,-5.851013,1.19309961e-01
15,1,0.91121971,-6.307241,1.08549970e-01
16,1,0.97196773,-6.755448,9.78562128e-02
17,1,1.03271574,-7.193728,8.73032046e-02
18,1,1.09346375,-7.620536,7.69951709e-02
19,1,1.15421176,-8.034362,1.33058449e-01
20,1,1.15421176,-8.034362,1.33059218e-01
21,1,1.18458576,-8.033320,1.32385382e-01
22,1,1.21495976,-8.030216,1.30385875e-01
23,1,1.24533376,-8.025095,1.26967350e-01
24,1,1.27570776,-8.018102,1.22365717e-01
25,1,1.30608176,-8.009363,1.16585141e-01
26,1,1.33645576,-7.999066,1.09694334e-01
27,1,1.36682976,-7.987477,1.02087793e-01
28,1,1.39720381,-7.974810,9.38790032e-02
29,1,1.42757781,-7.961386,8.44851813e-02
30,1,1.45795159,-7.947528,7.72738736e-02
31,1,1.48832560,-7.933662,6.69225377e-02
32,1,1.51869960,-7.920150,5.59911963e-02
33,1,1.54907361,-7.907380,4.30494613e-02
34,1,1.57944761,-7.895736,2.65693723e-02
35,1,1.60982162,-7.885624,6.64487945e-03
36,1,1.64019563,-7.877365,3.88254961e-03
37,1,1.67056963,-7.871244,1.91033856e-02
38,1,1.70094364,-7.867476,3.02310394e-02
39,1,1.73131764,-7.866182,3.35745739e-02
40,1,1.73131764,-7.866182,3.35455039e-02
41,1,1.75279515,-7.808596,5.99997066e-03
42,1,1.77427297,-7.756296,5.13645079e-03
43,1,1.79575048,-7.709236,4.34354170e-03
44,1,1.81722830,-7.667276,3.62894434e-03
45,1,1.83870581,-7.630209,2.99634446e-03
46,1,1.86018364,-7.597762,2.44578374e-03
47,1,1.88166114,-7.569606,1.97418003e-03
48,1,1.90313897,-7.545351,1.57587624e-03
49,1,1.92461647,-7.524711,1.24484199e-03
50,1,1.94609430,-7.507363,9.72766997e-04
51,1,1.96757180,-7.492793,7.52759161e-04
52,1,1.98904963,-7.480754,5.77036847e-04
53,1,2.01052713,-7.470955,4.38772324e-04
54,1,2.03200496,-7.463114,3.32263973e-04
55,1,2.05348246,-7.457014,2.52417099e-04
56,1,2.07496029,-7.452412,1.95111814e-04
57,1,2.09643779,-7.449271,1.57511854e-04
58,1,2.11791562,-7.447428,1.37319599e-04
59,1,2.13939312,-7.446815,1.33276705e-04
60,1,2.13939312,-7.446815,1.33276725e-04
61,1,2.20382612,-7.247460,1.73155036e-04
62,1,2.26825912,-7.019417,2.15934066e-04
63,1,2.33269211,-6.762998,2.60555095e-04
64,1,2.39712495,-6.478367,3.05867711e-04
65,1,2.46155794,-6.166004,3.50667845e-04
66,1,2.52599094,-5.826264,3.93718923e-04
67,1,2.59042394,-5.459647,4.33745682e-04
68,1,2.65485693,-5.066690,4.69433289e-04
69,1,2.71928993,-4.648299,4.99413247e-04
70,1,2.78372276,-4.205520,5.22183361e-04
71,1,2.84815576,-3.739690,5.36111978e-04
72,1,2.91258876,-3.252868,5.39160596e-04
73,1,2.97702175,-2.748308,5.28666646e-04
74,1,3.04145475,-2.230417,5.00710872e-04
75,1,3.10588775,-1.707984,4.49383796e-04
76,1,3.17032058,-1.196202,3.66161553e-04
77,1,3.23475363,-0.726540,2.41755449e-04
78,1,3.29918661,-0.364477,8.85609060e-05
79,1,3.36361957,-0.221237,1.08568388e-10
80,1,3.36361957,-0.221237,1.29698823e-10
81,1,3.41622887,-0.329993,1.10048268e-04
82,1,3.46883817,-0.619918,3.34769627e-04
83,1,3.52144747,-1.018698,5.44450324e-04
84,1,3.57405686,-1.474774,7.01637720e-04
85,1,3.62666598,-1.958536,8.10117104e-04
86,1,3.67927530,-2.454449,8.79308789e-04
87,1,3.73188462,-2.952316,9.17551036e-04
88,1,3.78449394,-3.445848,9.30277969e-04
89,1,3.83710326,-3.930558,9.20914493e-04
90,1,3.88971258,-4.402823,8.91498227e-04
91,1,3.94232191,-4.859400,8.43027313e-04
92,1,3.99493123,-5.296989,7.75704137e-04
93,1,4.04754055,-5.711758,6.89093827e-04
94,1,4.10014987,-6.098368,5.82601488e-04
95,1,4.15275899,-6.449798,4.56144423e-04
96,1,4.20536831,-6.755259,3.13270122e-04
97,1,4.25797763,-6.998913,1.66912824e-04
98,1,4.31058696,-7.159679,4.76991800e-05
99,1,4.36319628,-7.216452,7.50671794e-10
0,2,0.00000000,-0.221237,1.34733154e-02
1,2,0.06074799,-0.273253,1.74415310e-01
2,2,0.12149598,-0.417348,1.74092170e-01
3,2,0.18224397,-0.620436,1.75887854e-01
4,2,0.24299205,-0.854281,1.80410704e-01
5,2,0.30373983,-1.099562,1.87379239e-01
6,2,0.36448784,-1.345517,1.96221356e-01
7,2,0.42523585,-1.584481,2.06414792e-01
8,2,0.48598386,-1.811733,2.17498427e-01
9,2,0.54673188,-2.024671,2.29045220e-01
10,2,0.60747989,-2.220993,2.40695736e-01
11,2,0.66822790,-2.399222,2.52116349e-01
12,2,0.72897591,-2.558338,2.62994851e-01
13,2,0.78972392,-2.697456,2.73053765e-01
14,2,0.85047193,-2.816014,2.82034432e-01
15,2,0.91121971,-2.913496,2.89721430e-01
16,2,0.97196773,-2.989660,2.95904534e-01
17,2,1.03271574,-3.044267,3.00431450e-01
18,2,1.09346375,-3.077078,3.03194977e-01
19,2,1.15421176,-3.088023,3.04123919e-01
20,2,1.15421176,-3.088023,3.04123920e-01
21,2,1.18458576,-3.097704,3.00862851e-01
22,2,1.21495976,-3.126067,2.91502185e-01
23,2,1.24533376,-3.171205,2.77153120e-01
24,2,1.27570776,-3.230427,2.59290183e-01
25,2,1.30608176,-3.300545,2.39351249e-01
26,2,1.33645576,-3.378349,2.18532659e-01
27,2,1.36682976,-3.460868,1.97675791e-01
28,2,1.39720381,-3.545310,1.77419987e-01
29,2,1.42757781,-3.629326,1.58092194e-01
30,2,1.45795159,-3.710912,1.39866004e-01
31,2,1.48832560,-3.788257,1.22860998e-01
32,2,1.51869960,-3.859926,1.07083982e-01
33,2,1.54907361,-3.924565,9.25792474e-02
34,2,1.57944761,-3.981093,7.93140480e-02
35,2,1.60982162,-4.028638,6.72860293e-02
36,2,1.64019563,-4.066409,5.64664438e-02
37,2,1.67056963,-4.093817,4.68316142e-02
38,2,1.70094364,-4.110419,3.83579159e-02
39,2,1.73131764,-4.115971,3.09691603e-02
40,2,1.73131764,-4.115971,3.09691872e-02
41,2,1.75279515,-4.160922,3.18199569e-03
42,2,1.77427297,-4.203776,2.74814940e-03
43,2,1.79575048,-4.244477,2.36084242e-03
44,2,1.81722830,-4.282950,2.01492393e-03
45,2,1.83870581,-4.319157,1.70687180e-03
46,2,1.86018364,-4.353049,1.43321210e-03
47,2,1.88166114,-4.384584,1.19086244e-03
48,2,1.90313897,-4.413723,9.77129651e-04
49,2,1.92461647,-4.440438,7.89563275e-04
50,2,1.94609430,-4.464692,6.25889707e-04
51,2,1.96757180,-4.486462,4.84707180e-04
52,2,1.98904963,-4.505724,3.64205126e-04
53,2,2.01052713,-4.522484,2.62741609e-04
54,2,2.03200496,-4.536669,1.79816246e-04
55,2,2.05348246,-4.548295,1.14149190e-04
56,2,2.07496029,-4.557325,6.49211249e-05
57,2,2.09643779,-4.563799,3.17274165e-05
58,2,2.11791562,-4.567686,1.40729521e-05
59,2,2.13939312,-4.568962,1.17420667e-05
60,2,2.13939312,-4.568962,1.17420654e-05
61,2,2.20382612,-4.667231,3.95392305e-05
62,2,2.26825912,-4.683691,8.09028618e-05
63,2,2.33269211,-4.625347,1.28291373e-04
64,2,2.39712495,-4.502100,1.74908114e-04
65,2,2.46155794,-4.323677,2.16556903e-04
66,2,2.52599094,-4.098907,2.51372880e-04
67,2,2.59042394,-3.834999,2.78822234e-04
68,2,2.65485693,-3.537912,2.98932893e-04
69,2,2.71928993,-3.213237,3.11848294e-04
70,2,2.78372276,-2.866140,3.17521287e-04
71,2,2.84815576,-2.501942,3.15515499e-04
72,2,2.91258876,-2.126895,3.05031860e-04
73,2,2.97702175,-1.748566,2.84755460e-04
74,2,3.04145475,-1.376798,2.52938328e-04
75,2,3.10588775,-1.024255,2.08117959e-04
76,2,3.17032058,-0.708614,1.50412505e-04
77,2,3.23475363,-0.451775,8.58167878e-05
78,2,3.29918661,-0.280740,3.02358050e-05
79,2,3.36361957,-0.221237,2.59086524e-01
80,2,3.36361957,-0.221237,1.29272508e-01
81,2,3.41622887,-0.236100,3.73975836e-01
82,2,3.46883817,-0.282174,5.17076152e-01
83,2,3.52144747,-0.352540,2.66376058e-01
84,2,3.57405686,-0.440122,2.01169557e-01
85,2,3.62666598,-0.538050,2.30750706e-01
86,2,3.67927530,-0.640874,2.36549580e-01
87,2,3.73188462,-0.744147,4.93480893e-02
88,2,3.78449394,-0.844362,7.85772669e-02
89,2,3.83710326,-0.939896,2.04864637e-01
90,2,3.88971258,-1.028758,1.36165793e-01
91,2,3.94232191,-1.109818,1.25073639e-01
92,2,3.99493123,-1.182323,6.98074696e-02
93,2,4.04754055,-1.245711,3.05942342e-02
94,2,4.10014987,-1.299418,3.92426704e-02
95,2,4.15275899,-1.343739,1.03070263e-02
96,2,4.20536831,-1.378237,9.44121887e-03
97,2,4.25797763,-1.402944,3.25703320e-03
98,2,4.31058696,-1.417777,1.34732892e-03
99,2,4.36319628,-1.422833,1.79382966e-04
0,3,0.00000000,-0.221237,6.83074312e-01
1,3,0.06074799,-0.273253,1.65245220e-01
2,3,0.12149598,-0.417348,1.49590880e-01
3,3,0.18224397,-0.620436,1.31106592e-01
4,3,0.24299205,-0.854280,1.13296369e-01
5,3,0.30373983,-1.099562,9.71873918e-02
6,3,0.36448784,-1.345517,8.28428716e-02
7,3,0.42523585,-1.584481,7.00521646e-02
8,3,0.48598386,-1.811733,5.86004439e-02
9,3,0.54673188,-2.024671,4.83401764e-02
10,3,0.60747989,-2.220993,3.91577303e-02
11,3,0.66822790,-2.399221,3.09851501e-02
12,3,0.72897591,-2.558338,2.37849702e-02
13,3,0.78972392,-2.697456,1.75384769e-02
14,3,0.85047193,-2.816014,1.22399708e-02
15,3,0.91121971,-2.913496,7.88980589e-03
16,3,0.97196773,-2.989660,4.49616277e-03
17,3,1.03271574,-3.044267,2.06693855e-03
18,3,1.09346375,-3.077077,6.06699889e-04
19,3,1.15421176,-3.088023,1.19469863e-04
20,3,1.15421176,-3.088023,1.19468107e-04
21,3,1.18458576,-3.097704,1.54229597e-03
22,3,1.21495976,-3.126067,5.58999423e-03
23,3,1.24533376,-3.171205,1.16849340e-02
24,3,1.27570776,-3.230427,1.90758047e-02
25,3,1.30608176,-3.300545,2.70419464e-02
26,3,1.33645576,-3.378349,3.50061179e-02
27,3,1.36682976,-3.460868,4.26015797e-02
28,3,1.39720381,-3.545310,4.95219672e-02
29,3,1.42757781,-3.629326,5.56560856e-02
30,3,1.45795159,-3.710911,6.09673541e-02
31,3,1.48832560,-3.788257,6.54114983e-02
32,3,1.51869960,-3.859926,6.90206931e-02
33,3,1.54907361,-3.924565,7.17687344e-02
34,3,1.57944761,-3.981093,7.36858283e-02
35,3,1.60982162,-4.028638,7.47723236e-02
36,3,1.64019563,-4.066409,7.50426787e-02
37,3,1.67056963,-4.093817,7.45081916e-02
38,3,1.70094364,-4.110419,7.31811238e-02
39,3,1.73131764,-4.115970,7.11241559e-02
40,3,1.73131764,-4.115970,7.11241275e-02
41,3,1.75279515,-4.065517,1.00079537e-01
42,3,1.77427297,-4.006250,1.01722910e-01
43,3,1.79575048,-3.938490,1.03358061e-01
44,3,1.81722830,-3.862762,1.04991927e-01
45,3,1.83870581,-3.779723,1.06637550e-01
46,3,1.86018364,-3.690187,1.08313180e-01
47,3,1.88166114,-3.595116,1.10041132e-01
48,3,1.90313897,-3.495610,1.11847136e-01
49,3,1.92461647,-3.393066,1.13752532e-01
50,3,1.94609430,-3.289015,1.15780533e-01
51,3,1.96757180,-3.185156,1.17937692e-01
52,3,1.98904963,-3.083567,1.20221079e-01
53,3,2.01052713,-2.986564,1.22602459e-01
54,3,2.03200496,-2.896860,1.25014808e-01
55,3,2.05348246,-2.817356,1.27351496e-01
56,3,2.07496029,-2.750976,1.29461351e-01
57,3,2.09643779,-2.700999,1.31149886e-01
58,3,2.11791562,-2.669834,1.32230385e-01
59,3,2.13939312,-2.659237,1.32558635e-01
60,3,2.13939312,-2.659237,1.32558636e-01
61,3,2.20382612,-2.519168,1.73698526e-01
62,3,2.26825912,-2.362696,2.18494760e-01
63,3,2.33269211,-2.191907,2.66081431e-01
64,3,2.39712495,-2.009155,3.15526009e-01
65,3,2.46155794,-1.817763,3.65834080e-01
66,3,2.52599094,-1.621230,4.15929604e-01
67,3,2.59042394,-1.423757,4.64668241e-01
68,3,2.65485693,-1.229855,5.10830356e-01
69,3,2.71928993,-1.044774,5.53157756e-01
70,3,2.78372276,-0.873833,5.90466725e-01
71,3,2.84815576,-0.720502,6.21857253e-01
72,3,2.91258876,-0.588153,6.46856386e-01
73,3,2.97702175,-0.478361,6.65558880e-01
74,3,3.04145475,-0.390914,6.78619788e-01
75,3,3.10588775,-0.324440,6.87087597e-01
76,3,3.17032058,-0.276357,6.92164610e-01
77,3,3.23475363,-0.244265,6.94942968e-01
78,3,3.29918661,-0.225970,6.96260746e-01
79,3,3.36361957,-0.221237,4.37461117e-01
80,3,3.36361957,-0.221237,5.67275123e-01
81,3,3.41622887,-0.236100,3.09151060e-01
82,3,3.46883817,-0.282174,1.28646690e-01
83,3,3.52144747,-0.352540,3.25598597e-01
84,3,3.57405686,-0.440122,3.28706459e-01
85,3,3.62666598,-0.538050,2.34722095e-01
86,3,3.67927530,-0.640874,1.65944904e-01
87,3,3.73188462,-0.744147,2.93592267e-01
88,3,3.78449394,-0.844362,2.09138686e-01
89,3,3.83710326,-0.939896,3.24729721e-02
90,3,3.88971258,-1.028758,5.57123915e-02
91,3,3.94232191,-1.109818,2.62770525e-02
92,3,3.99493123,-1.182323,4.59165876e-02
93,3,4.04754055,-1.245711,5.43503860e-02
94,3,4.10014987,-1.299418,1.97378771e-02
95,3,4.15275899,-1.343739,2.74786487e-02
96,3,4.20536831,-1.378237,1.18807453e-02
97,3,4.25797763,-1.402944,6.33123443e-03
98,3,4.31058696,-1.417777,1.20815601e-03
99,3,4.36319628,-1.422833,3.48048721e-05
0,4,0.00000000,2.274995,1.46811863e-03
1,4,0.06074799,2.244732,7.86847368e-04
2,4,0.12149598,2.154349,2.09559096e-03
3,4,0.18224397,2.016423,4.13889530e-03
4,4,0.24299205,1.845019,6.77655657e-03
5,4,0.30373983,1.653898,9.88305186e-03
6,4,0.36448784,1.454130,1.33576757e-02
7,4,0.42523585,1.254906,1.71149286e-02
8,4,0.48598386,1.063070,2.10801261e-02
9,4,0.54673188,0.883751,2.51855491e-02
10,4,0.60747989,0.720924,2.93667241e-02
11,4,0.66822790,0.577793,3.35629829e-02
12,4,0.72897591,0.456413,3.77228675e-02
13,4,0.78972392,0.359191,4.18015079e-02
14,4,0.85047193,0.287551,4.57621172e-02
15,4,0.91121971,0.243231,4.95783392e-02
16,4,0.97196773,0.226879,5.32420739e-02
17,4,1.03271574,0.240200,5.67532473e-02
18,4,1.09346375,0.284534,6.01322352e-02
19,4,1.15421176,0.360751,1.26210981e-01
20,4,1.15421176,0.360751,1.26210765e-01
21,4,1.18458576,0.378034,1.03049590e-01
22,4,1.21495976,0.429218,6.58022051e-02
23,4,1.24533376,0.512893,3.70028852e-02
24,4,1.27570776,0.625517,1.80915525e-02
25,4,1.30608176,0.764456,6.92692234e-03
26,4,1.33645576,0.926614,1.60762835e-03
27,4,1.36682976,1.109305,5.33171653e-04
28,4,1.39720381,1.309518,2.43560968e-03
29,4,1.42757781,1.525288,6.34823105e-03
30,4,1.45795159,1.754526,1.15417917e-02
31,4,1.48832560,1.995871,1.75982018e-02
32,4,1.51869960,2.247569,2.41834591e-02
33,4,1.54907361,2.508368,3.11372892e-02
34,4,1.57944761,2.777064,3.84782803e-02
35,4,1.60982162,3.050460,4.63005482e-02
36,4,1.64019563,3.325448,5.51722085e-02
37,4,1.67056963,3.593549,6.61388045e-02
38,4,1.70094364,3.828788,8.00624514e-02
39,4,1.73131764,3.942405,1.27392641e-03
40,4,1.73131764,3.942405,1.27108304e-03
41,4,1.75279515,3.837369,2.47828978e-02
42,4,1.77427297,3.652729,2.48332336e-02
43,4,1.79575048,3.435041,2.39923215e-02
44,4,1.81722830,3.206234,2.30140517e-02
45,4,1.83870581,2.975236,2.19991863e-02
46,4,1.86018364,2.746290,2.09251434e-02
47,4,1.88166114,2.521870,1.97540088e-02
48,4,1.90313897,2.303456,1.84526402e-02
49,4,1.92461647,2.093182,1.69914022e-02
50,4,1.94609430,1.891880,1.53495386e-02
51,4,1.96757180,1.702051,1.35258280e-02
52,4,1.98904963,1.525161,1.15268300e-02
53,4,2.01052713,1.363358,9.38725783e-03
54,4,2.03200496,1.219159,7.17393328e-03
55,4,2.05348246,1.095297,4.99764325e-03
56,4,2.07496029,0.995251,3.01076216e-03
57,4,2.09643779,0.920814,1.40444173e-03
58,4,2.11791562,0.875006,3.63782718e-04
59,4,2.13939312,0.859611,3.06809796e-05
60,4,2.13939312,0.859611,3.06809654e-05
61,4,2.20382612,1.022667,3.90728813e-05
62,4,2.26825912,1.205036,4.76148038e-05
63,4,2.33269211,1.403751,5.57832818e-05
64,4,2.39712495,1.615620,6.28812425e-05
65,4,2.46155794,1.834222,6.80188879e-05
66,4,2.52599094,2.052884,7.00847765e-05
67,4,2.59042394,2.261745,6.78924460e-05
68,4,2.65485693,2.448497,6.06466964e-05
69,4,2.71928993,2.598664,4.88449714e-05
70,4,2.78372276,2.700806,3.49850885e-05
71,4,2.84815576,2.751308,2.26398536e-05
72,4,2.91258876,2.756410,1.41950212e-05
73,4,2.97702175,2.728260,1.00193612e-05
74,4,3.04145475,2.624919,7.14623723e-02
75,4,3.10588775,2.499518,4.66638605e-02
76,4,3.17032058,2.401936,2.66659349e-02
77,4,3.23475363,2.332191,1.19910960e-02
78,4,3.29918661,2.290323,3.02756575e-03
79,4,3.36361957,2.274995,1.46812159e-03
80,4,3.36361957,2.274995,1.46811878e-03
81,4,3.41622887,2.299708,1.50352451e-03
82,4,3.46883817,2.333157,7.01736020e-04
83,4,3.52144747,2.315336,3.80276395e-04
84,4,3.57405686,2.255115,2.24750493e-04
85,4,3.62666598,2.169645,1.45471031e-04
86,4,3.67927530,2.070163,1.00184382e-04
87,4,3.73188462,1.964771,7.13746710e-05
88,4,3.78449394,1.858751,5.17014368e-05
89,4,3.83710326,1.755657,3.76609398e-05
90,4,3.88971258,1.658128,2.73505963e-05
91,4,3.94232191,1.568001,1.96539834e-05
92,4,3.99493123,1.486340,1.38622837e-05
93,4,4.04754055,1.414128,9.47261087e-06
94,4,4.10014987,1.352965,6.17449213e-06
95,4,4.15275899,1.302102,3.77020911e-06
96,4,4.20536831,1.262291,2.05113193e-06
97,4,4.25797763,1.233807,9.00344192e-07
98,4,4.31058696,1.216620,2.39800767e-07
99,4,4.36319628,1.210881,2.44965724e-08
0,5,0.00000000,2.274995,1.28664893e-05
1,5,0.06074799,2.344461,2.59513150e-03
2,5,0.12149598,2.532908,5.54137390e-03
3,5,0.18224397,2.809689,7.98473690e-03
4,5,0.24299205,3.146167,9.18365604e-03
5,5,0.30373983,3.523605,9.29618939e-03
6,5,0.36448784,3.928399,8.64435499e-03
7,5,0.42523585,3.766002,1.18932357e-01
8,5,0.48598386,3.391923,1.10317032e-01
9,5,0.54673188,2.987801,1.03037216e-01
10,5,0.60747989,2.587837,9.70951593e-02
11,5,0.66822790,2.207108,9.20517901e-02
12,5,0.72897591,1.854986,8.75903551e-02
13,5,0.78972392,1.536719,8.35609930e-02
14,5,0.85047193,1.252390,7.98401444e-02
15,5,0.91121971,1.003715,7.63611849e-02
16,5,0.97196773,0.790614,7.30299772e-02
17,5,1.03271574,0.612883,6.98009376e-02
18,5,1.09346375,0.469881,6.66112771e-02
19,5,1.15421176,0.360751,5.98727914e-04
20,5,1.15421176,0.360751,5.98949560e-04
21,5,1.18458576,0.378034,2.54649869e-02
22,5,1.21495976,0.429218,6.76288821e-02
23,5,1.24533376,0.512893,1.04032618e-01
24,5,1.27570776,0.625517,1.32528609e-01
25,5,1.30608176,0.764456,1.54555192e-01
26,5,1.33645576,0.926614,1.71409064e-01
27,5,1.36682976,1.109305,1.84231002e-01
28,5,1.39720381,1.309518,1.93970865e-01
29,5,1.42757781,1.525288,2.01392274e-01
30,5,1.45795159,1.754526,2.07092750e-01
31,5,1.48832560,1.995871,2.11471542e-01
32,5,1.51869960,2.247569,2.14833563e-01
33,5,1.54907361,2.508368,2.17366457e-01
34,5,1.57944761,2.777064,2.19089094e-01
35,5,1.60982162,3.050460,2.19850362e-01
36,5,1.64019563,3.325448,2.18793522e-01
37,5,1.67056963,3.593549,2.13039529e-01
38,5,1.70094364,3.828788,1.90826864e-01
39,5,1.73131764,3.942405,2.01352815e-01
40,5,1.73131764,3.942405,2.01355655e-01
41,5,1.75279515,3.977453,1.43666948e-01
42,5,1.77427297,3.993789,1.09756505e-01
43,5,1.79575048,3.995050,8.26522090e-02
44,5,1.81722830,3.987634,6.24877232e-02
45,5,1.83870581,3.974346,4.76559186e-02
46,5,1.86018364,3.957735,3.66659494e-02
47,5,1.88166114,3.939508,2.83810353e-02
48,5,1.90313897,3.920883,2.20215110e-02
49,5,1.92461647,3.902477,1.70389473e-02
50,5,1.94609430,3.884730,1.31007474e-02
51,5,1.96757180,3.868368,9.93366592e-03
52,5,1.98904963,3.853489,7.38757350e-03
53,5,2.01052713,3.839893,5.32722695e-03
54,5,2.03200496,3.828516,3.71118862e-03
55,5,2.05348246,3.819082,2.45818336e-03
56,5,2.07496029,3.811827,1.52564819e-03
57,5,2.09643779,3.806493,8.88592789e-04
58,5,2.11791562,3.803278,5.26420783e-04
59,5,2.13939312,3.802232,4.28818330e-04
60,5,2.13939312,3.802232,4.28818368e-04
61,5,2.20382612,4.605246,3.76965101e-04
62,5,2.26825912,5.396746,2.70820084e-04
63,5,2.33269211,5.788534,4.43593986e-01
