k_index,band_index,k_distance,energy_eV,weight
71,0,2.84815576,-11.320138,1.71995592e-02
72,0,2.91258876,-11.516590,1.50272472e-02
73,0,2.97702175,-11.688792,1.22878060e-02
74,0,3.04145475,-11.835792,9.30907916e-03
75,0,3.10588775,-11.956914,6.40038237e-03
76,0,3.17032058,-12.051610,3.83350118e-03
77,0,3.23475363,-12.119498,1.83214700e-03
78,0,3.29918661,-12.160320,5.63128559e-04
79,0,3.36361957,-12.174008,1.28785588e-04
80,0,3.36361957,-12.174008,1.28785603e-04
81,0,3.41622887,-12.164855,1.28600965e-04
82,0,3.46883817,-12.137635,1.28043891e-04
83,0,3.52144747,-12.092341,1.27095318e-04
84,0,3.57405686,-12.029118,1.25724048e-04
85,0,3.62666598,-11.948130,1.23907927e-04
86,0,3.67927530,-11.849741,1.21539983e-04
87,0,3.73188462,-11.734281,1.18563594e-04
88,0,3.78449394,-11.602234,1.14875330e-04
89,0,3.83710326,-11.454415,1.10347429e-04
90,0,3.88971258,-11.291718,1.04816803e-04
91,0,3.94232191,-11.115499,9.80780434e-05
92,0,3.99493123,-10.927719,8.98761217e-05
93,0,4.04754055,-10.731246,7.98906795e-05
94,0,4.10014987,-10.530251,6.78395711e-05
95,0,4.15275899,-10.331492,5.34637331e-05
96,0,4.20536831,-10.145155,3.69962094e-05
97,0,4.25797763,-9.986820,1.98473581e-05
98,0,4.31058696,-9.877355,5.70597681e-06
99,0,4.36319628,-9.837738,1.29615164e-08
0,1,0.00000000,-0.221237,4.77407293e-07
1,1,0.06074799,-0.304028,2.25889130e-04
2,1,0.12149598,-0.533108,8.21290850e-04
3,1,0.18224397,-0.861308,1.65326588e-03
4,1,0.24299205,-1.249585,2.64884968e-03
5,1,0.30373983,-1.673052,3.78577314e-03
6,1,0.36448784,-2.117453,5.06161952e-03
7,1,0.42523585,-2.574406,6.47762615e-03
8,1,0.48598386,-3.038851,8.03190977e-03
9,1,0.54673188,-3.507869,9.71141077e-03
10,1,0.60747989,-3.979083,1.14957754e-02
11,1,0.66822790,-4.451056,1.33582794e-02
12,1,0.72897591,-4.921378,1.52462830e-02
13,1,0.78972392,-5.388366,1.71144068e-02
14,1,0.85047193,-5.851013,1.88992962e-02
15,1,0.91121971,-6.307241,2.05455824e-02
16,1,0.97196773,-6.755448,2.19962238e-02
17,1,1.03271574,-7.193728,2.31974345e-02
18,1,1.09346375,-7.620536,2.41045430e-02
19,1,1.15421176,-8.034362,2.92992525e-05
20,1,1.15421176,-8.034362,2.93782826e-05
21,1,1.18458576,-8.033320,4.33035884e-04
22,1,1.21495976,-8.030216,1.63746793e-03
23,1,1.24533376,-8.025095,3.68260679e-03
24,1,1.27570776,-8.018102,6.42816369e-03
25,1,1.30608176,-8.009363,9.85148425e-03
26,1,1.33645576,-7.999066,1.38879154e-02
27,1,1.36682976,-7.987477,1.82865883e-02
28,1,1.39720381,-7.974810,2.29417393e-02
29,1,1.42757781,-7.961386,2.80438002e-02
30,1,1.45795159,-7.947528,3.20878677e-02
31,1,1.48832560,-7.933662,3.71120099e-02
32,1,1.51869960,-7.920150,4.16610213e-02
33,1,1.54907361,-7.907380,4.52706310e-02
34,1,1.57944761,-7.895736,4.57761869e-02
35,1,1.60982162,-7.885624,3.57717817e-02
36,1,1.64019563,-7.877365,1.02811402e-02
37,1,1.67056963,-7.871244,1.57309211e-04
38,1,1.70094364,-7.867476,2.96010391e-03
39,1,1.73131764,-7.866182,9.37714423e-03
40,1,1.73131764,-7.866182,9.35326082e-03
41,1,1.75279515,-7.808596,3.92369967e-02
42,1,1.77427297,-7.756296,4.06349794e-02
43,1,1.79575048,-7.709236,4.19716908e-02
44,1,1.81722830,-7.667276,4.32338391e-02
45,1,1.83870581,-7.630209,4.44103697e-02
46,1,1.86018364,-7.597762,4.54936875e-02
47,1,1.88166114,-7.569606,4.64795858e-02
48,1,1.90313897,-7.545351,4.73666139e-02
49,1,1.92461647,-7.524711,4.81559354e-02
50,1,1.94609430,-7.507363,4.88499803e-02
51,1,1.96757180,-7.492793,4.94534573e-02
52,1,1.98904963,-7.480754,4.99707571e-02
53,1,2.01052713,-7.470955,5.04059050e-02
54,1,2.03200496,-7.463114,5.07653985e-02
55,1,2.05348246,-7.457014,5.10528470e-02
56,1,2.07496029,-7.452412,5.12726262e-02
57,1,2.09643779,-7.449271,5.14266744e-02
58,1,2.11791562,-7.447428,5.15178260e-02
59,1,2.13939312,-7.446815,5.15481557e-02
60,1,2.13939312,-7.446815,5.15481457e-02
61,1,2.20382612,-7.247460,6.64967014e-02
62,1,2.26825912,-7.019417,8.21275918e-02
63,1,2.33269211,-6.762998,9.79181830e-02
64,1,2.39712495,-6.478367,1.13343482e-01
65,1,2.46155794,-6.166004,1.27881525e-01
66,1,2.52599094,-5.826264,1.41026501e-01
67,1,2.59042394,-5.459647,1.52301497e-01
68,1,2.65485693,-5.066690,1.61260925e-01
69,1,2.71928993,-4.648299,1.67515965e-01
70,1,2.78372276,-4.205520,1.70677121e-01
71,1,2.84815576,-3.739690,1.70417495e-01
72,1,2.91258876,-3.252868,1.66369310e-01
73,1,2.97702175,-2.748308,1.58060825e-01
74,1,3.04145475,-2.230417,1.44905956e-01
75,1,3.10588775,-1.707984,1.25844255e-01
76,1,3.17032058,-1.196202,9.93070856e-02
77,1,3.23475363,-0.726540,6.36062409e-02
78,1,3.29918661,-0.364477,2.23033745e-02
79,1,3.36361957,-0.221237,4.77389794e-07
80,1,3.36361957,-0.221237,4.77399438e-07
81,1,3.41622887,-0.329993,1.20525639e-06
82,1,3.46883817,-0.619918,4.30332907e-06
83,1,3.52144747,-1.018698,1.05575815e-05
84,1,3.57405686,-1.474774,1.96462460e-05
85,1,3.62666598,-1.958536,3.08857032e-05
86,1,3.67927530,-2.454449,4.37326390e-05
87,1,3.73188462,-2.952316,5.77270760e-05
88,1,3.78449394,-3.445848,7.25674545e-05
89,1,3.83710326,-3.930558,8.80680533e-05
90,1,3.88971258,-4.402823,1.04146032e-04
91,1,3.94232191,-4.859400,1.20815505e-04
92,1,3.99493123,-5.296989,1.38183839e-04
93,1,4.04754055,-5.711758,1.56492605e-04
94,1,4.10014987,-6.098368,1.75948193e-04
95,1,4.15275899,-6.449798,1.96707248e-04
96,1,4.20536831,-6.755259,2.18566674e-04
97,1,4.25797763,-6.998913,2.40007860e-04
98,1,4.31058696,-7.159679,2.57077339e-04
99,1,4.36319628,-7.216452,2.63840011e-04
0,2,0.00000000,-0.221237,6.22637723e-06
1,2,0.06074799,-0.273253,1.26062778e-03
2,2,0.12149598,-0.417348,4.07038557e-03
3,2,0.18224397,-0.620436,6.89651822e-03
4,2,0.24299205,-0.854281,8.98304848e-03
5,2,0.30373983,-1.099562,1.02148539e-02
6,2,0.36448784,-1.345517,1.06932548e-02
7,2,0.42523585,-1.584481,1.05802215e-02
8,2,0.48598386,-1.811733,1.00221737e-02
9,2,0.54673188,-2.024671,9.13771131e-03
10,2,0.60747989,-2.220993,8.03422083e-03
11,2,0.66822790,-2.399222,6.80299923e-03
12,2,0.72897591,-2.558338,5.52322123e-03
13,2,0.78972392,-2.697456,4.26590972e-03
14,2,0.85047193,-2.816014,3.09266341e-03
15,2,0.91121971,-2.913496,2.05740034e-03
16,2,0.97196773,-2.989660,1.20422940e-03
17,2,1.03271574,-3.044267,5.68565708e-04
18,2,1.09346375,-3.077078,1.76662792e-04
19,2,1.15421176,-3.088023,4.42664264e-05
20,2,1.15421176,-3.088023,4.42678890e-05
21,2,1.18458576,-3.097704,3.64211878e-03
22,2,1.21495976,-3.126067,1.40155472e-02
23,2,1.24533376,-3.171205,3.00543126e-02
24,2,1.27570776,-3.230427,5.02871105e-02
25,2,1.30608176,-3.300545,7.32486225e-02
26,2,1.33645576,-3.378349,9.76960798e-02
27,2,1.36682976,-3.460868,1.22761654e-01
28,2,1.39720381,-3.545310,1.47620286e-01
29,2,1.42757781,-3.629326,1.71836215e-01
30,2,1.45795159,-3.710912,1.95112215e-01
31,2,1.48832560,-3.788257,2.17093875e-01
32,2,1.51869960,-3.859926,2.37605408e-01
33,2,1.54907361,-3.924565,2.56320360e-01
34,2,1.57944761,-3.981093,2.73039414e-01
35,2,1.60982162,-4.028638,2.87499688e-01
36,2,1.64019563,-4.066409,2.99476522e-01
37,2,1.67056963,-4.093817,3.08738706e-01
38,2,1.70094364,-4.110419,3.15056911e-01
39,2,1.73131764,-4.115971,3.18416289e-01
40,2,1.73131764,-4.115971,3.18416156e-01
41,2,1.75279515,-4.160922,4.47177528e-01
42,2,1.77427297,-4.203776,4.48887469e-01
43,2,1.79575048,-4.244477,4.50513581e-01
44,2,1.81722830,-4.282950,4.52074353e-01
45,2,1.83870581,-4.319157,4.53555069e-01
46,2,1.86018364,-4.353049,4.54952006e-01
47,2,1.88166114,-4.384584,4.56261499e-01
48,2,1.90313897,-4.413723,4.57481860e-01
49,2,1.92461647,-4.440438,4.58606364e-01
50,2,1.94609430,-4.464692,4.59634395e-01
51,2,1.96757180,-4.486462,4.60562172e-01
52,2,1.98904963,-4.505724,4.61387683e-01
53,2,2.01052713,-4.522484,4.62101016e-01
54,2,2.03200496,-4.536669,4.62716091e-01
55,2,2.05348246,-4.548295,4.63223059e-01
56,2,2.07496029,-4.557325,4.63624527e-01
57,2,2.09643779,-4.563799,4.63911434e-01
58,2,2.11791562,-4.567686,4.64087022e-01
59,2,2.13939312,-4.568962,4.64148451e-01
60,2,2.13939312,-4.568962,4.64148451e-01
61,2,2.20382612,-4.667231,5.04918347e-01
62,2,2.26825912,-4.683691,5.25811624e-01
63,2,2.33269211,-4.625347,5.29716052e-01
64,2,2.39712495,-4.502100,5.21030520e-01
65,2,2.46155794,-4.323677,5.03803130e-01
66,2,2.52599094,-4.098907,4.80940045e-01
67,2,2.59042394,-3.834999,4.54334709e-01
68,2,2.65485693,-3.537912,4.25070588e-01
69,2,2.71928993,-3.213237,3.93723099e-01
70,2,2.78372276,-2.866140,3.60451423e-01
71,2,2.84815576,-2.501942,3.25167843e-01
72,2,2.91258876,-2.126895,2.87525282e-01
73,2,2.97702175,-1.748566,2.46984857e-01
74,2,3.04145475,-1.376798,2.02928407e-01
75,2,3.10588775,-1.024255,1.55040498e-01
76,2,3.17032058,-0.708614,1.04183438e-01
77,2,3.23475363,-0.451775,5.44865329e-02
78,2,3.29918661,-0.280740,1.53675688e-02
79,2,3.36361957,-0.221237,3.57751693e-06
80,2,3.36361957,-0.221237,3.06782902e-06
81,2,3.41622887,-0.236100,6.46460221e-03
82,2,3.46883817,-0.282174,1.08190888e-02
83,2,3.52144747,-0.352540,6.19529914e-02
84,2,3.57405686,-0.440122,1.11843504e-01
85,2,3.62666598,-0.538050,1.25323301e-01
86,2,3.67927530,-0.640874,1.30045451e-01
87,2,3.73188462,-0.744147,3.22300570e-01
88,2,3.78449394,-0.844362,3.18666913e-01
89,2,3.83710326,-0.939896,6.91413564e-02
90,2,3.88971258,-1.028758,1.50940846e-01
91,2,3.94232191,-1.109818,9.69366455e-02
92,2,3.99493123,-1.182323,2.36209641e-01
93,2,4.04754055,-1.245711,4.14311632e-01
94,2,4.10014987,-1.299418,2.23449561e-01
95,2,4.15275899,-1.343739,4.85172854e-01
96,2,4.20536831,-1.378237,3.87999184e-01
97,2,4.25797763,-1.402944,4.28913201e-01
98,2,4.31058696,-1.417777,2.72297163e-01
99,2,4.36319628,-1.422833,3.00204424e-02
0,3,0.00000000,-0.221237,2.39163201e-06
1,3,0.06074799,-0.273253,2.30071283e-02
2,3,0.12149598,-0.417348,7.83644384e-02
3,3,0.18224397,-0.620436,1.43762541e-01
4,3,0.24299205,-0.854280,2.06817660e-01
5,3,0.30373983,-1.099562,2.63940850e-01
6,3,0.36448784,-1.345517,3.14788829e-01
7,3,0.42523585,-1.584481,3.60163919e-01
8,3,0.48598386,-1.811733,4.00840949e-01
9,3,0.54673188,-2.024671,4.37280734e-01
10,3,0.60747989,-2.220993,4.69910597e-01
11,3,0.66822790,-2.399221,4.98963694e-01
12,3,0.72897591,-2.558338,5.24558080e-01
13,3,0.78972392,-2.697456,5.46776465e-01
14,3,0.85047193,-2.816014,5.65624843e-01
15,3,0.91121971,-2.913496,5.81121732e-01
16,3,0.97196773,-2.989660,5.93201249e-01
17,3,1.03271574,-3.044267,6.01840790e-01
18,3,1.09346375,-3.077077,6.07036687e-01
19,3,1.15421176,-3.088023,6.08770460e-01
20,3,1.15421176,-3.088023,6.08770457e-01
21,3,1.18458576,-3.097704,6.04259535e-01
22,3,1.21495976,-3.126067,5.91288498e-01
23,3,1.24533376,-3.171205,5.71331799e-01
24,3,1.27570776,-3.230427,5.46323751e-01
25,3,1.30608176,-3.300545,5.18141908e-01
26,3,1.33645576,-3.378349,4.88317067e-01
27,3,1.36682976,-3.460868,4.57844203e-01
28,3,1.39720381,-3.545310,4.27573921e-01
29,3,1.42757781,-3.629326,3.97842964e-01
30,3,1.45795159,-3.710911,3.68780864e-01
31,3,1.48832560,-3.788257,3.40526775e-01
32,3,1.51869960,-3.859926,3.13013914e-01
33,3,1.54907361,-3.924565,2.86355679e-01
34,3,1.57944761,-3.981093,2.60502315e-01
35,3,1.60982162,-4.028638,2.35515141e-01
36,3,1.64019563,-4.066409,2.11440811e-01
37,3,1.67056963,-4.093817,1.88374240e-01
38,3,1.70094364,-4.110419,1.66463443e-01
39,3,1.73131764,-4.115970,1.45687458e-01
40,3,1.73131764,-4.115970,1.45687604e-01
41,3,1.75279515,-4.065517,1.68536639e-02
42,3,1.77427297,-4.006250,1.50740618e-02
43,3,1.79575048,-3.938490,1.33783102e-02
44,3,1.81722830,-3.862762,1.17783156e-02
45,3,1.83870581,-3.779723,1.02827665e-02
46,3,1.86018364,-3.690187,8.89669900e-03
47,3,1.88166114,-3.595116,7.62147792e-03
48,3,1.90313897,-3.495610,6.45536822e-03
49,3,1.92461647,-3.393066,5.39474881e-03
50,3,1.94609430,-3.289015,4.43406070e-03
51,3,1.96757180,-3.185156,3.56810790e-03
52,3,1.98904963,-3.083567,2.79177009e-03
53,3,2.01052713,-2.986564,2.10116198e-03
54,3,2.03200496,-2.896860,1.49763594e-03
55,3,2.05348246,-2.817356,9.83682244e-04
56,3,2.07496029,-2.750976,5.66353893e-04
57,3,2.09643779,-2.700999,2.56495496e-04
58,3,2.11791562,-2.669834,6.50667537e-05
59,3,2.13939312,-2.659237,8.84676129e-07
60,3,2.13939312,-2.659237,8.84678452e-07
61,3,2.20382612,-2.519168,1.13245965e-06
62,3,2.26825912,-2.362696,1.38844361e-06
63,3,2.33269211,-2.191907,1.64274741e-06
64,3,2.39712495,-2.009155,1.88462532e-06
65,3,2.46155794,-1.817763,2.10488579e-06
66,3,2.52599094,-1.621230,2.29353672e-06
67,3,2.59042394,-1.423757,2.44218187e-06
68,3,2.65485693,-1.229855,2.54433839e-06
69,3,2.71928993,-1.044774,2.59691603e-06
70,3,2.78372276,-0.873833,2.60009240e-06
71,3,2.84815576,-0.720502,2.55992630e-06
72,3,2.91258876,-0.588153,2.48572795e-06
73,3,2.97702175,-0.478361,2.39010450e-06
74,3,3.04145475,-0.390914,2.28653210e-06
75,3,3.10588775,-0.324440,2.18718984e-06
76,3,3.17032058,-0.276357,2.10188062e-06
77,3,3.23475363,-0.244265,2.03713846e-06
78,3,3.29918661,-0.225970,1.99692983e-06
79,3,3.36361957,-0.221237,5.04048770e-06
80,3,3.36361957,-0.221237,5.55020183e-06
81,3,3.41622887,-0.236100,8.17624501e-03
82,3,3.46883817,-0.282174,4.41679451e-02
83,3,3.52144747,-0.352540,5.08071146e-02
84,3,3.57405686,-0.440122,6.73557300e-02
85,3,3.62666598,-0.538050,1.22434096e-01
86,3,3.67927530,-0.640874,1.84368290e-01
87,3,3.73188462,-0.744147,5.48239684e-02
88,3,3.78449394,-0.844362,1.16413534e-01
89,3,3.83710326,-0.939896,4.18570884e-01
90,3,3.88971258,-1.028758,3.84152934e-01
91,3,3.94232191,-1.109818,4.80344687e-01
92,3,3.99493123,-1.182323,3.78148054e-01
93,3,4.04754055,-1.245711,2.32095081e-01
94,3,4.10014987,-1.299418,4.50067237e-01
95,3,4.15275899,-1.343739,2.10465581e-01
96,3,4.20536831,-1.378237,3.24875361e-01
97,3,4.25797763,-1.402944,2.96244386e-01
98,3,4.31058696,-1.417777,4.60231610e-01
99,3,4.36319628,-1.422833,7.04973011e-01
0,4,0.00000000,2.274995,5.88762172e-09
1,4,0.06074799,2.244732,1.32259655e-01
2,4,0.12149598,2.154349,1.29674587e-01
3,4,0.18224397,2.016423,1.26044364e-01
4,4,0.24299205,1.845019,1.21957144e-01
5,4,0.30373983,1.653898,1.17803353e-01
6,4,0.36448784,1.454130,1.13777849e-01
7,4,0.42523585,1.254906,1.09932527e-01
8,4,0.48598386,1.063070,1.06252809e-01
9,4,0.54673188,0.883751,1.02701151e-01
10,4,0.60747989,0.720924,9.92352415e-02
11,4,0.66822790,0.577793,9.58205741e-02
12,4,0.72897591,0.456413,9.24339270e-02
13,4,0.78972392,0.359191,8.90631025e-02
14,4,0.85047193,0.287551,8.57007711e-02
15,4,0.91121971,0.243231,8.23487793e-02
16,4,0.97196773,0.226879,7.90190438e-02
17,4,1.03271574,0.240200,7.57170035e-02
18,4,1.09346375,0.284534,7.24553319e-02
19,4,1.15421176,0.360751,1.00306627e-03
20,4,1.15421176,0.360751,1.00336534e-03
21,4,1.18458576,0.378034,2.58919741e-02
22,4,1.21495976,0.429218,6.68103354e-02
23,4,1.24533376,0.512893,9.99057166e-02
24,4,1.27570776,0.625517,1.23172785e-01
25,4,1.30608176,0.764456,1.38454092e-01
26,4,1.33645576,0.926614,1.47473585e-01
27,4,1.36682976,1.109305,1.51758912e-01
28,4,1.39720381,1.309518,1.52633466e-01
29,4,1.42757781,1.525288,1.51104153e-01
30,4,1.45795159,1.754526,1.47971587e-01
31,4,1.48832560,1.995871,1.43815705e-01
32,4,1.51869960,2.247569,1.39083445e-01
33,4,1.54907361,2.508368,1.34104038e-01
34,4,1.57944761,2.777064,1.29149417e-01
35,4,1.60982162,3.050460,1.24442715e-01
36,4,1.64019563,3.325448,1.20192198e-01
37,4,1.67056963,3.593549,1.16461800e-01
38,4,1.70094364,3.828788,1.11531601e-01
39,4,1.73131764,3.942405,9.15316669e-03
40,4,1.73131764,3.942405,9.15750927e-03
41,4,1.75279515,3.837369,1.73277013e-02
42,4,1.77427297,3.652729,5.24027521e-03
43,4,1.79575048,3.435041,1.43725263e-03
44,4,1.81722830,3.206234,2.89525648e-04
45,4,1.83870581,2.975236,2.64468122e-05
46,4,1.86018364,2.746290,8.70443019e-05
47,4,1.88166114,2.521870,2.74703984e-04
48,4,1.90313897,2.303456,5.14736820e-04
49,4,1.92461647,2.093182,7.75757583e-04
50,4,1.94609430,1.891880,1.04566245e-03
51,4,1.96757180,1.702051,1.31783085e-03
52,4,1.98904963,1.525161,1.58888473e-03
53,4,2.01052713,1.363358,1.85522081e-03
54,4,2.03200496,1.219159,2.11007807e-03
55,4,2.05348246,1.095297,2.34539948e-03
56,4,2.07496029,0.995251,2.55038254e-03
57,4,2.09643779,0.920814,2.70989233e-03
58,4,2.11791562,0.875006,2.81128138e-03
59,4,2.13939312,0.859611,2.84542144e-03
60,4,2.13939312,0.859611,2.84542118e-03
61,4,2.20382612,1.022667,4.31223424e-03
62,4,2.26825912,1.205036,6.43070321e-03
63,4,2.33269211,1.403751,9.51366471e-03
64,4,2.39712495,1.615620,1.40536730e-02
65,4,2.46155794,1.834222,2.07775580e-02
66,4,2.52599094,2.052884,3.07992096e-02
67,4,2.59042394,2.261745,4.56327798e-02
68,4,2.65485693,2.448497,6.69717935e-02
69,4,2.71928993,2.598664,9.58059657e-02
70,4,2.78372276,2.700806,1.31100810e-01
71,4,2.84815576,2.751308,1.69282154e-01
72,4,2.91258876,2.756410,2.06361930e-01
73,4,2.97702175,2.728260,2.40647684e-01
74,4,3.04145475,2.624919,7.57312482e-07
75,4,3.10588775,2.499518,5.03157719e-07
76,4,3.17032058,2.401936,2.97234066e-07
77,4,3.23475363,2.332191,1.45603456e-07
78,4,3.29918661,2.290323,5.27830922e-08
79,4,3.36361957,2.274995,6.18742430e-09
80,4,3.36361957,2.274995,5.87544313e-09
81,4,3.41622887,2.299708,7.10860888e-01
82,4,3.46883817,2.333157,7.07213373e-05
83,4,3.52144747,2.315336,1.41658684e-04
84,4,3.57405686,2.255115,2.20871858e-04
85,4,3.62666598,2.169645,3.03258107e-04
86,4,3.67927530,2.070163,3.84928209e-04
87,4,3.73188462,1.964771,4.63346043e-04
88,4,3.78449394,1.858751,5.36906816e-04
89,4,3.83710326,1.755657,6.04701581e-04
90,4,3.88971258,1.658128,6.66302933e-04
91,4,3.94232191,1.568001,7.21517789e-04
92,4,3.99493123,1.486340,7.70266316e-04
93,4,4.04754055,1.414128,8.12672651e-04
94,4,4.10014987,1.352965,8.48405442e-04
95,4,4.15275899,1.302102,8.77701134e-04
96,4,4.20536831,1.262291,9.00501902e-04
97,4,4.25797763,1.233807,9.16824312e-04
98,4,4.31058696,1.216620,9.26608804e-04
99,4,4.36319628,1.210881,9.29870573e-04
0,5,0.00000000,2.274995,3.66584501e-01
1,5,0.06074799,2.344461,6.51324797e-02
2,5,0.12149598,2.532908,6.15621418e-02
3,5,0.18224397,2.809689,5.75181637e-02
4,5,0.24299205,3.146167,5.37946573e-02
5,5,0.30373983,3.523605,5.05396118e-02
6,5,0.36448784,3.928399,4.76905541e-02
7,5,0.42523585,3.766002,2.81615961e-02
8,5,0.48598386,3.391923,3.38755209e-02
9,5,0.54673188,2.987801,3.81120134e-02
10,5,0.60747989,2.587837,4.16719225e-02
11,5,0.66822790,2.207108,4.49048267e-02
12,5,0.72897591,1.854986,4.79833346e-02
13,5,0.78972392,1.536719,5.09789509e-02
14,5,0.85047193,1.252390,5.39509478e-02
15,5,0.91121971,1.003715,5.69277071e-02
16,5,0.97196773,0.790614,5.99322858e-02
17,5,1.03271574,0.612883,6.29811599e-02
18,5,1.09346375,0.469881,6.60833210e-02
19,5,1.15421176,0.360751,1.37481011e-01
20,5,1.15421176,0.360751,1.37480711e-01
21,5,1.18458576,0.378034,1.13240985e-01
22,5,1.21495976,0.429218,7.41238575e-02
23,5,1.24533376,0.512893,4.36100262e-02
24,5,1.27570776,0.625517,2.32031043e-02
25,5,1.30608176,0.764456,1.06108944e-02
26,5,1.33645576,0.926614,3.75824025e-03
27,5,1.36682976,1.109305,8.86575883e-04
28,5,1.39720381,1.309518,5.77146608e-04
29,5,1.42757781,1.525288,1.78296098e-03
30,5,1.45795159,1.754526,3.71274181e-03
31,5,1.48832560,1.995871,5.84523211e-03
32,5,1.51869960,2.247569,7.76187472e-03
33,5,1.54907361,2.508368,9.16036751e-03
34,5,1.57944761,2.777064,9.75633121e-03
35,5,1.60982162,3.050460,9.20295195e-03
36,5,1.64019563,3.325448,7.08842833e-03
37,5,1.67056963,3.593549,3.09115992e-03
38,5,1.70094364,3.828788,6.84348777e-04
39,5,1.73131764,3.942405,1.15538405e-01
40,5,1.73131764,3.942405,1.15534063e-01
41,5,1.75279515,3.977453,1.02211781e-01
42,5,1.77427297,3.993789,1.24257094e-01
43,5,1.79575048,3.995050,1.41582613e-01
44,5,1.81722830,3.987634,1.54239407e-01
45,5,1.83870581,3.974346,1.63405216e-01
46,5,1.86018364,3.957735,1.70097199e-01
47,5,1.88166114,3.939508,1.75071844e-01
48,5,1.90313897,3.920883,1.78837883e-01
49,5,1.92461647,3.902477,1.81755670e-01
50,5,1.94609430,3.884730,1.84032354e-01
51,5,1.96757180,3.868368,1.85850878e-01
52,5,1.98904963,3.853489,1.87301911e-01
53,5,2.01052713,3.839893,1.88471264e-01
54,5,2.03200496,3.828516,1.89383224e-01
55,5,2.05348246,3.819082,1.90089860e-01
56,5,2.07496029,3.811827,1.90615344e-01
57,5,2.09643779,3.806493,1.90979974e-01
58,5,2.11791562,3.803278,1.91194239e-01
59,5,2.13939312,3.802232,1.91269715e-01
60,5,2.13939312,3.802232,1.91269722e-01
61,5,2.20382612,4.605246,1.49758926e-01
62,5,2.26825912,5.396746,1.04176161e-01
63,5,2.33269211,5.788534,4.22863078e-06
